Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName
DEBIT,Standard Class,0,Camping & Hiking,Corporate,260.980011,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,260.980011,Central America,March
DEBIT,Standard Class,0,Camping & Hiking,Corporate,260.980011,Central America,April
DEBIT,Standard Class,0,Fishing,Corporate,347.980011,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,260.980011,South America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,260.980011,South America,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,260.980011,South America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,254.9799957,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,254.9799957,Central America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,254.9799957,Central America,January
DEBIT,Standard Class,0,Fishing,Corporate,339.980011,Central America,May
DEBIT,Standard Class,0,Fishing,Corporate,339.980011,South America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,251.9799957,Caribbean,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,251.9799957,Caribbean,June
DEBIT,Standard Class,0,Camping & Hiking,Corporate,251.9799957,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,251.9799957,Central America,May
DEBIT,Standard Class,0,Fishing,Corporate,335.980011,Central America,May
DEBIT,Standard Class,0,Fishing,Corporate,335.980011,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,Central America,June
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,Central America,April
DEBIT,Standard Class,0,Fishing,Corporate,331.980011,Central America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,South America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,South America,March
DEBIT,Standard Class,0,Camping & Hiking,Corporate,245.9799957,Caribbean,April
DEBIT,Standard Class,0,Fishing,Corporate,327.980011,Caribbean,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,245.9799957,Central America,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,245.9799957,Central America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,245.9799957,Central America,March
DEBIT,Standard Class,0,Fishing,Corporate,327.980011,Central America,March
DEBIT,Standard Class,0,Fishing,Corporate,327.980011,Central America,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,245.9799957,South America,June
DEBIT,Standard Class,0,Fishing,Corporate,327.980011,South America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,239.9799957,Caribbean,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,239.9799957,Caribbean,May
DEBIT,Standard Class,0,Fishing,Corporate,319.980011,Caribbean,February
DEBIT,Standard Class,0,Fishing,Corporate,319.980011,Caribbean,March
DEBIT,Standard Class,0,Camping & Hiking,Corporate,239.9799957,Central America,February
DEBIT,Standard Class,0,Fishing,Corporate,319.980011,Central America,March
DEBIT,Standard Class,0,Fishing,Corporate,319.980011,Central America,January
DEBIT,Standard Class,0,Fishing,Corporate,319.980011,South America,March
DEBIT,Standard Class,0,Camping & Hiking,Corporate,224.9900055,Caribbean,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,224.9900055,Central America,February
DEBIT,Standard Class,0,Fishing,Corporate,299.9899902,Central America,March
DEBIT,Standard Class,0,Fishing,Corporate,299.9899902,Central America,April
DEBIT,Standard Class,0,Fishing,Corporate,299.9899902,Central America,February
DEBIT,Standard Class,0,Fishing,Corporate,299.9899902,South America,May
DEBIT,Standard Class,0,Baseball & Softball,Corporate,145.5899963,South America,June
DEBIT,Standard Class,0,Baseball & Softball,Corporate,47.99000168,Central America,January
DEBIT,Standard Class,0,Cardio Equipment,Corporate,98.98999786,Central America,April
DEBIT,Standard Class,0,Fitness Accessories,Corporate,34.29000092,Central America,March
DEBIT,Standard Class,0,Cleats,Corporate,59.99000168,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,South America,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Caribbean,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,South America,April
DEBIT,Standard Class,0,Cleats,Corporate,58.79000092,Caribbean,May
DEBIT,Standard Class,0,Cleats,Corporate,58.79000092,Central America,March
DEBIT,Standard Class,0,Cleats,Corporate,58.79000092,Central America,June
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,South America,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,Caribbean,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,Caribbean,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,Central America,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,South America,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,124.7900009,Caribbean,January
DEBIT,Standard Class,0,Cleats,Corporate,56.68999863,Central America,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,122.8399963,Central America,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,South America,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,South America,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Caribbean,April
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Central America,April
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Central America,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Caribbean,April
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,110.4899979,Central America,May
DEBIT,Standard Class,0,Men's Footwear,Corporate,109.1900024,South America,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,109.1900024,South America,April
DEBIT,Standard Class,0,Men's Footwear,Corporate,107.8899994,South America,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,103.9899979,Central America,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,103.9899979,Central America,April
DEBIT,Standard Class,0,Men's Footwear,Corporate,103.9899979,Central America,March
DEBIT,Standard Class,0,Women's Apparel,Corporate,49.0,South America,April
DEBIT,Standard Class,0,Women's Apparel,Corporate,48.5,Central America,February
DEBIT,Standard Class,0,Women's Apparel,Corporate,47.25,Central America,March
DEBIT,Standard Class,0,Women's Apparel,Corporate,46.5,Central America,April
DEBIT,Standard Class,0,Shop By Sport,Corporate,35.18999863,South America,March
DEBIT,Standard Class,0,Shop By Sport,Corporate,32.79000092,South America,January
DEBIT,Standard Class,0,Kids' Golf Clubs,Corporate,197.0099945,South America,May
DEBIT,Standard Class,0,Fishing,Corporate,399.980011,South America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,296.980011,South America,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,293.980011,Central America,March
DEBIT,Standard Class,0,Camping & Hiking,Corporate,290.980011,Central America,March
DEBIT,Standard Class,0,Fishing,Corporate,377.980011,Central America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,278.980011,Central America,February
DEBIT,Standard Class,0,Fishing,Corporate,371.980011,Central America,January
DEBIT,Standard Class,0,Fishing,Corporate,371.980011,South America,April
DEBIT,Standard Class,0,Fishing,Corporate,363.980011,Central America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,272.980011,South America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,269.980011,Central America,February
DEBIT,Standard Class,0,Fishing,Corporate,359.980011,Central America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,263.980011,Caribbean,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,263.980011,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,263.980011,Central America,February
DEBIT,Standard Class,0,Fishing,Corporate,351.980011,Central America,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,260.980011,Central America,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,254.9799957,Central America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,254.9799957,Central America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,251.9799957,Caribbean,February
DEBIT,Standard Class,0,Camping & Hiking,Corporate,251.9799957,Central America,May
DEBIT,Standard Class,0,Fishing,Corporate,335.980011,Central America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,251.9799957,South America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,Central America,January
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,Central America,May
DEBIT,Standard Class,0,Camping & Hiking,Corporate,248.9799957,Central America,March
DEBIT,Standard Class,0,Fishing,Corporate,331.980011,Central America,April
DEBIT,Standard Class,0,Fishing,Corporate,331.980011,South America,April
DEBIT,Standard Class,0,Camping & Hiking,Corporate,245.9799957,South America,March
DEBIT,Standard Class,0,Fishing,Corporate,319.980011,Caribbean,May
DEBIT,Standard Class,0,Fishing,Corporate,299.9899902,Caribbean,January
DEBIT,Standard Class,0,Fishing,Corporate,299.9899902,South America,April
DEBIT,Standard Class,0,Consumer Electronics,Corporate,207.3600006,Oceania,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,84.40000153,Eastern Asia,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,84.40000153,Southeast Asia,January
DEBIT,Standard Class,0,Pet Supplies,Corporate,83.55999756,Eastern Asia,January
DEBIT,Standard Class,0,Pet Supplies,Corporate,82.70999908,Eastern Asia,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,81.01999664,South Asia,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,78.48999786,Eastern Asia,January
DEBIT,Standard Class,0,Pet Supplies,Corporate,74.26999664,Oceania,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,74.26999664,Southeast Asia,January
DEBIT,Standard Class,0,Pet Supplies,Corporate,73.43000031,Eastern Asia,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,71.73999786,Eastern Asia,January
DEBIT,Standard Class,0,Pet Supplies,Corporate,70.90000153,Oceania,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,69.20999908,Oceania,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,69.20999908,Southeast Asia,December
DEBIT,Standard Class,0,Pet Supplies,Corporate,63.29999924,Oceania,December
DEBIT,Standard Class,0,Health and Beauty,Corporate,287.1799927,Oceania,January
DEBIT,Standard Class,0,Health and Beauty,Corporate,281.3200073,South Asia,November
DEBIT,Standard Class,0,Health and Beauty,Corporate,281.3200073,Southeast Asia,November
DEBIT,Standard Class,0,Health and Beauty,Corporate,272.5299988,Oceania,November
DEBIT,Standard Class,0,Health and Beauty,Corporate,272.5299988,South Asia,November
DEBIT,Standard Class,0,Health and Beauty,Corporate,254.9400024,Eastern Asia,November
DEBIT,Standard Class,0,Health and Beauty,Corporate,254.9400024,South Asia,November
DEBIT,Standard Class,0,Health and Beauty,Corporate,219.7799988,South Asia,November
DEBIT,Standard Class,0,Cardio Equipment,Corporate,99.98999786,Oceania,November
DEBIT,Standard Class,0,Cardio Equipment,Corporate,99.98999786,South Asia,January
DEBIT,Standard Class,0,Cardio Equipment,Corporate,99.98999786,Southeast Asia,November
DEBIT,Standard Class,0,Cardio Equipment,Corporate,97.98999786,Oceania,March
DEBIT,Standard Class,0,Cardio Equipment,Corporate,96.98999786,South Asia,December
DEBIT,Standard Class,0,Cardio Equipment,Corporate,95.98999786,Oceania,March
DEBIT,Standard Class,0,Cardio Equipment,Corporate,89.98999786,Southeast Asia,December
DEBIT,Standard Class,0,Cardio Equipment,Corporate,84.98999786,Southeast Asia,December
DEBIT,Standard Class,0,Cardio Equipment,Corporate,83.98999786,Oceania,February
DEBIT,Standard Class,0,Cardio Equipment,Corporate,83.98999786,Southeast Asia,March
DEBIT,Standard Class,0,Cardio Equipment,Corporate,81.98999786,Southeast Asia,January
DEBIT,Standard Class,0,Cardio Equipment,Corporate,81.98999786,West Asia,November
DEBIT,Standard Class,0,Cardio Equipment,Corporate,79.98999786,Oceania,March
DEBIT,Standard Class,0,Cardio Equipment,Corporate,24.0,Oceania,November
DEBIT,Standard Class,0,Electronics,Corporate,33.74000168,Eastern Asia,November
DEBIT,Standard Class,0,Cardio Equipment,Corporate,74.98999786,West Asia,September
DEBIT,Standard Class,0,Cardio Equipment,Corporate,74.98999786,West Asia,October
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,Eastern Asia,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,Oceania,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,Oceania,October
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,South Asia,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,South Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,Southeast Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,129.9900055,Southeast Asia,November
DEBIT,Standard Class,0,Baby,Corporate,58.49000168,Eastern Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Eastern Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Eastern Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Oceania,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Oceania,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Oceania,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Oceania,April
DEBIT,Standard Class,0,Women's Clothing,Corporate,213.6600037,Oceania,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,South Asia,December
DEBIT,Standard Class,0,Cleats,Corporate,59.38999939,Southeast Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,128.6900024,Southeast Asia,December
DEBIT,Standard Class,0,Children's Clothing,Corporate,349.9599915,Eastern Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Eastern Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Eastern Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Eastern Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Oceania,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Oceania,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Oceania,April
DEBIT,Standard Class,0,Men's Clothing,Corporate,206.6300049,South Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,South Asia,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Southeast Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,Southeast Asia,February
DEBIT,Standard Class,0,Women's Clothing,Corporate,211.5,Southeast Asia,January
DEBIT,Standard Class,0,Women's Clothing,Corporate,211.5,Southeast Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,West Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,127.3899994,West Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,Eastern Asia,January
DEBIT,Standard Class,0,Baby,Corporate,57.31000137,Oceania,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,Oceania,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,Oceania,January
DEBIT,Standard Class,0,Cleats,Corporate,58.18999863,South Asia,August
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,South Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,South Asia,November
DEBIT,Standard Class,0,Women's Clothing,Corporate,209.3500061,Southeast Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,West Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,West Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,126.0899963,West Asia,October
DEBIT,Standard Class,0,Men's Footwear,Corporate,124.7900009,Eastern Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,124.7900009,Oceania,March
DEBIT,Standard Class,0,Cleats,Corporate,57.59000015,South Asia,September
DEBIT,Standard Class,0,Men's Footwear,Corporate,124.7900009,South Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,124.7900009,South Asia,February
DEBIT,Standard Class,0,Children's Clothing,Corporate,342.8200073,Southeast Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,124.7900009,Southeast Asia,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,124.7900009,Southeast Asia,February
CASH,Standard Class,0,Water Sports,Home Office,169.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,165.9900055,Southern Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,149.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,199.9900055,Southern Europe,July
DEBIT,Same Day,0,Water Sports,Consumer,195.9900055,Southern Europe,July
DEBIT,Second Class,0,Water Sports,Corporate,193.9900055,Northern Europe,July
DEBIT,Standard Class,0,Water Sports,Home Office,188.9900055,Southern Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,185.9900055,Southern Europe,July
PAYMENT,Standard Class,0,Water Sports,Corporate,181.9900055,Southern Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,175.9900055,Western Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,173.9900055,Southern Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,169.9900055,Northern Europe,July
CASH,Standard Class,0,Water Sports,Corporate,165.9900055,Southern Europe,July
CASH,Standard Class,0,Water Sports,Corporate,163.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,159.9900055,Northern Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,188.9900055,Western Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,179.9900055,Western Europe,July
CASH,Standard Class,0,Water Sports,Consumer,175.9900055,Northern Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,173.9900055,Southern Europe,July
TRANSFER,Standard Class,0,Water Sports,Home Office,169.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,167.9900055,Western Europe,July
CASH,Standard Class,0,Water Sports,Home Office,165.9900055,Northern Europe,July
TRANSFER,Standard Class,0,Water Sports,Corporate,159.9900055,Northern Europe,July
TRANSFER,Standard Class,0,Water Sports,Corporate,149.9900055,Northern Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,199.9900055,Northern Europe,July
DEBIT,Standard Class,0,Water Sports,Home Office,197.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Home Office,195.9900055,Western Europe,July
PAYMENT,Second Class,0,Water Sports,Consumer,189.9900055,Western Europe,July
PAYMENT,Standard Class,0,Water Sports,Corporate,179.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,175.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,173.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,169.9900055,Southern Europe,July
CASH,Standard Class,0,Water Sports,Consumer,167.9900055,Southern Europe,July
TRANSFER,Second Class,0,Water Sports,Corporate,165.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,159.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,149.9900055,Western Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,199.9900055,Southern Europe,July
CASH,Standard Class,0,Water Sports,Home Office,197.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,193.9900055,Southern Europe,July
TRANSFER,Standard Class,0,Water Sports,Corporate,189.9900055,Western Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,185.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Home Office,179.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,169.9900055,Northern Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,159.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,149.9900055,Western Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,193.9900055,Southern Europe,July
CASH,Standard Class,0,Water Sports,Corporate,188.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Home Office,175.9900055,Western Europe,July
CASH,Standard Class,0,Water Sports,Consumer,167.9900055,Western Europe,July
CASH,Standard Class,0,Water Sports,Home Office,165.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Home Office,149.9900055,Northern Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,197.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,195.9900055,Northern Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,193.9900055,Northern Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,191.9900055,Northern Europe,July
TRANSFER,Second Class,0,Water Sports,Corporate,189.9900055,Southern Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,188.9900055,Northern Europe,July
TRANSFER,Standard Class,0,Water Sports,Consumer,185.9900055,Northern Europe,July
DEBIT,Standard Class,0,Water Sports,Corporate,181.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,179.9900055,Western Europe,July
PAYMENT,Standard Class,0,Water Sports,Home Office,159.9900055,Southern Europe,July
PAYMENT,Standard Class,0,Water Sports,Home Office,195.9900055,Western Europe,July
CASH,Standard Class,0,Water Sports,Consumer,189.9900055,Northern Europe,June
CASH,Standard Class,0,Water Sports,Consumer,188.9900055,Northern Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,179.9900055,Western Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,175.9900055,Western Europe,July
PAYMENT,Standard Class,0,Water Sports,Consumer,173.9900055,Western Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,165.9900055,Southern Europe,July
DEBIT,Standard Class,0,Water Sports,Consumer,163.9900055,Southern Europe,July
DEBIT,Same Day,0,Water Sports,Consumer,191.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,189.9900055,Southern Europe,June
TRANSFER,Standard Class,0,Water Sports,Home Office,188.9900055,Southern Europe,June
TRANSFER,Standard Class,0,Water Sports,Home Office,185.9900055,Northern Europe,June
PAYMENT,Standard Class,0,Water Sports,Home Office,181.9900055,Southern Europe,June
PAYMENT,Standard Class,0,Water Sports,Corporate,173.9900055,Western Europe,June
DEBIT,Second Class,0,Water Sports,Consumer,167.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,165.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,163.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,159.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,149.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Consumer,197.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,195.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,193.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,188.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,179.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Corporate,175.9900055,Northern Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,149.9900055,Western Europe,June
TRANSFER,Same Day,0,Water Sports,Corporate,195.9900055,Western Europe,June
DEBIT,Same Day,0,Water Sports,Consumer,193.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,191.9900055,Southern Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,188.9900055,Western Europe,June
PAYMENT,Second Class,0,Water Sports,Corporate,185.9900055,Northern Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,165.9900055,Western Europe,June
TRANSFER,Same Day,0,Water Sports,Corporate,197.9900055,Northern Europe,June
TRANSFER,Same Day,0,Water Sports,Corporate,195.9900055,Northern Europe,June
TRANSFER,Same Day,0,Water Sports,Corporate,193.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,191.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Corporate,189.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Corporate,188.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,185.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Home Office,173.9900055,Northern Europe,June
DEBIT,Second Class,0,Water Sports,Consumer,149.9900055,Southern Europe,June
DEBIT,Standard Class,0,Water Sports,Consumer,193.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Home Office,188.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Corporate,185.9900055,Southern Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,181.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Consumer,179.9900055,Northern Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,173.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,169.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,165.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Consumer,193.9900055,Northern Europe,June
DEBIT,Standard Class,0,Water Sports,Consumer,181.9900055,Northern Europe,June
CASH,Standard Class,0,Water Sports,Corporate,173.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Home Office,167.9900055,Southern Europe,June
DEBIT,Standard Class,0,Water Sports,Consumer,165.9900055,Southern Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,163.9900055,Southern Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,159.9900055,Southern Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,199.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Corporate,197.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,193.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,189.9900055,Northern Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,188.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Home Office,185.9900055,Western Europe,June
TRANSFER,Second Class,0,Water Sports,Consumer,175.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Home Office,167.9900055,Western Europe,June
DEBIT,Standard Class,0,Water Sports,Consumer,199.9900055,Southern Europe,June
DEBIT,Second Class,0,Water Sports,Consumer,197.9900055,Western Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,188.9900055,Western Europe,June
CASH,Standard Class,0,Water Sports,Corporate,185.9900055,Western Europe,June
CASH,Standard Class,0,Water Sports,Corporate,181.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,169.9900055,Northern Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,167.9900055,Southern Europe,June
TRANSFER,Standard Class,0,Water Sports,Corporate,165.9900055,Southern Europe,June
DEBIT,Standard Class,0,Water Sports,Corporate,159.9900055,Southern Europe,June
PAYMENT,Standard Class,0,Water Sports,Consumer,191.9900055,Western Europe,June
TRANSFER,Standard Class,0,Water Sports,Consumer,173.9900055,Northern Europe,June
