Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName
DEBIT,Standard Class,1,Pet Supplies,Corporate,79.76000214,South Asia,January
DEBIT,Standard Class,1,Pet Supplies,Corporate,70.90000153,Eastern Asia,December
DEBIT,Standard Class,1,Pet Supplies,Corporate,69.20999908,South Asia,December
DEBIT,Standard Class,1,Health and Beauty,Corporate,290.1099854,Oceania,November
DEBIT,Standard Class,1,Health and Beauty,Corporate,287.1799927,Southeast Asia,November
DEBIT,Standard Class,1,Health and Beauty,Corporate,278.3900146,South Asia,November
DEBIT,Standard Class,1,Health and Beauty,Corporate,278.3900146,Southeast Asia,November
DEBIT,Standard Class,1,Health and Beauty,Corporate,263.7399902,Eastern Asia,November
DEBIT,Standard Class,1,Health and Beauty,Corporate,249.0800018,Southeast Asia,January
DEBIT,Standard Class,1,Tennis & Racquet,Corporate,40.93999863,Southeast Asia,January
DEBIT,Standard Class,1,Tennis & Racquet,Corporate,39.13999939,Southeast Asia,December
DEBIT,Standard Class,1,Cardio Equipment,Corporate,95.98999786,West Asia,October
DEBIT,Standard Class,1,Cardio Equipment,Corporate,74.98999786,Eastern Asia,March
DEBIT,Standard Class,1,Cardio Equipment,Corporate,74.98999786,Oceania,April
DEBIT,Standard Class,1,Men's Footwear,Corporate,129.9900055,Eastern Asia,January
DEBIT,Standard Class,1,Cleats,Corporate,59.99000168,South Asia,January
DEBIT,Standard Class,1,Cleats,Corporate,59.99000168,Southeast Asia,January
DEBIT,Standard Class,1,Men's Footwear,Corporate,129.9900055,Southeast Asia,January
DEBIT,Standard Class,1,Men's Footwear,Corporate,128.6900024,Eastern Asia,February
DEBIT,Standard Class,1,Baby,Corporate,58.49000168,Oceania,December
DEBIT,Standard Class,1,Men's Footwear,Corporate,128.6900024,Oceania,March
DEBIT,Standard Class,1,Men's Footwear,Corporate,128.6900024,South Asia,November
DEBIT,Standard Class,1,Men's Footwear,Corporate,128.6900024,South Asia,November
DEBIT,Standard Class,1,Men's Footwear,Corporate,128.6900024,Southeast Asia,January
DEBIT,Standard Class,1,Men's Footwear,Corporate,127.3899994,South Asia,January
DEBIT,Standard Class,1,Men's Footwear,Corporate,127.3899994,South Asia,November
DEBIT,Standard Class,1,Cleats,Corporate,58.18999863,Southeast Asia,March
DEBIT,Standard Class,1,Men's Footwear,Corporate,126.0899963,Southeast Asia,February
DEBIT,Standard Class,1,Men's Footwear,Corporate,126.0899963,West Asia,September
DEBIT,Standard Class,1,Men's Clothing,Corporate,202.4199982,Oceania,November
DEBIT,Standard Class,1,Men's Footwear,Corporate,124.7900009,Oceania,January
DEBIT,Standard Class,1,Men's Footwear,Corporate,124.7900009,South Asia,January
DEBIT,Standard Class,1,Men's Footwear,Corporate,124.7900009,South Asia,December
DEBIT,Standard Class,1,Women's Clothing,Corporate,207.1900024,South Asia,December
DEBIT,Standard Class,1,Men's Footwear,Corporate,124.7900009,West Asia,September
CASH,Standard Class,1,Water Sports,Consumer,173.9900055,Western Europe,July
DEBIT,Second Class,1,Water Sports,Corporate,167.9900055,Western Europe,July
DEBIT,First Class,1,Water Sports,Home Office,163.9900055,Western Europe,July
DEBIT,First Class,1,Water Sports,Home Office,159.9900055,Northern Europe,July
DEBIT,Standard Class,1,Water Sports,Consumer,179.9900055,Western Europe,July
CASH,First Class,1,Water Sports,Consumer,149.9900055,Western Europe,July
TRANSFER,Standard Class,1,Water Sports,Consumer,199.9900055,Western Europe,July
DEBIT,Second Class,1,Water Sports,Corporate,195.9900055,Western Europe,July
PAYMENT,First Class,1,Water Sports,Home Office,193.9900055,Northern Europe,July
DEBIT,First Class,1,Water Sports,Corporate,191.9900055,Western Europe,July
TRANSFER,Second Class,1,Water Sports,Consumer,185.9900055,Western Europe,July
TRANSFER,Second Class,1,Water Sports,Home Office,181.9900055,Northern Europe,July
TRANSFER,Standard Class,1,Water Sports,Home Office,163.9900055,Northern Europe,July
DEBIT,Second Class,1,Water Sports,Home Office,191.9900055,Western Europe,July
PAYMENT,Second Class,1,Water Sports,Home Office,188.9900055,Western Europe,July
PAYMENT,Second Class,1,Water Sports,Corporate,185.9900055,Western Europe,July
DEBIT,First Class,1,Water Sports,Consumer,181.9900055,Western Europe,July
DEBIT,First Class,1,Water Sports,Consumer,191.9900055,Northern Europe,July
TRANSFER,Standard Class,1,Water Sports,Consumer,188.9900055,Western Europe,July
DEBIT,Standard Class,1,Water Sports,Consumer,181.9900055,Southern Europe,July
PAYMENT,First Class,1,Water Sports,Consumer,175.9900055,Western Europe,July
PAYMENT,First Class,1,Water Sports,Consumer,173.9900055,Western Europe,July
TRANSFER,Standard Class,1,Water Sports,Corporate,167.9900055,Southern Europe,July
PAYMENT,Standard Class,1,Water Sports,Consumer,163.9900055,Northern Europe,July
PAYMENT,Standard Class,1,Water Sports,Consumer,199.9900055,Western Europe,July
TRANSFER,Second Class,1,Water Sports,Corporate,197.9900055,Western Europe,July
PAYMENT,First Class,1,Water Sports,Home Office,195.9900055,Western Europe,July
TRANSFER,Second Class,1,Water Sports,Consumer,189.9900055,Western Europe,July
TRANSFER,First Class,1,Water Sports,Consumer,181.9900055,Western Europe,July
DEBIT,First Class,1,Water Sports,Consumer,169.9900055,Northern Europe,July
DEBIT,Second Class,1,Water Sports,Consumer,163.9900055,Western Europe,July
TRANSFER,Second Class,1,Water Sports,Consumer,199.9900055,Southern Europe,July
TRANSFER,Second Class,1,Water Sports,Consumer,175.9900055,Southern Europe,July
DEBIT,First Class,1,Water Sports,Corporate,173.9900055,Northern Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,169.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,167.9900055,Western Europe,July
TRANSFER,First Class,1,Water Sports,Consumer,165.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Consumer,197.9900055,Western Europe,July
TRANSFER,First Class,1,Water Sports,Consumer,193.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Home Office,185.9900055,Southern Europe,June
TRANSFER,Second Class,1,Water Sports,Consumer,181.9900055,Western Europe,July
DEBIT,First Class,1,Water Sports,Consumer,169.9900055,Southern Europe,June
TRANSFER,Second Class,1,Water Sports,Consumer,167.9900055,Western Europe,July
DEBIT,First Class,1,Water Sports,Consumer,159.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Consumer,149.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Corporate,199.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,197.9900055,Western Europe,July
PAYMENT,Second Class,1,Water Sports,Consumer,179.9900055,Western Europe,June
PAYMENT,Same Day,1,Water Sports,Home Office,175.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Corporate,169.9900055,Northern Europe,July
DEBIT,Second Class,1,Water Sports,Consumer,199.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Corporate,191.9900055,Western Europe,July
PAYMENT,Second Class,1,Water Sports,Corporate,189.9900055,Western Europe,July
TRANSFER,First Class,1,Water Sports,Consumer,185.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,173.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Corporate,159.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Home Office,199.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Consumer,197.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,189.9900055,Western Europe,July
PAYMENT,Second Class,1,Water Sports,Consumer,181.9900055,Northern Europe,July
PAYMENT,First Class,1,Water Sports,Corporate,179.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Consumer,175.9900055,Southern Europe,June
DEBIT,First Class,1,Water Sports,Corporate,173.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,169.9900055,Southern Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,163.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,159.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,149.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Corporate,199.9900055,Northern Europe,June
PAYMENT,Second Class,1,Water Sports,Consumer,181.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Consumer,175.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Consumer,169.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,167.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Corporate,165.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Corporate,163.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Corporate,159.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Home Office,199.9900055,Western Europe,June
CASH,Standard Class,1,Water Sports,Corporate,191.9900055,Northern Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,189.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Home Office,175.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,163.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Corporate,159.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,149.9900055,Southern Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,199.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,197.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,195.9900055,Southern Europe,June
PAYMENT,Second Class,1,Water Sports,Home Office,179.9900055,Northern Europe,June
TRANSFER,Second Class,1,Water Sports,Home Office,175.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,169.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Home Office,149.9900055,Western Europe,June
DEBIT,Same Day,1,Water Sports,Corporate,195.9900055,Northern Europe,June
TRANSFER,Second Class,1,Water Sports,Corporate,181.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Home Office,179.9900055,Northern Europe,June
PAYMENT,Second Class,1,Water Sports,Consumer,173.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Home Office,169.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Corporate,163.9900055,Northern Europe,June
PAYMENT,Second Class,1,Water Sports,Corporate,159.9900055,Northern Europe,June
PAYMENT,Second Class,1,Water Sports,Corporate,149.9900055,Northern Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,195.9900055,Northern Europe,June
CASH,Standard Class,1,Water Sports,Consumer,193.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,191.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,189.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Home Office,175.9900055,Western Europe,June
CASH,Standard Class,1,Water Sports,Corporate,173.9900055,Southern Europe,June
CASH,Standard Class,1,Water Sports,Consumer,163.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,149.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Corporate,199.9900055,Northern Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,197.9900055,Northern Europe,June
CASH,Second Class,1,Water Sports,Consumer,195.9900055,Northern Europe,June
CASH,Second Class,1,Water Sports,Consumer,193.9900055,Northern Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,189.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,185.9900055,Northern Europe,June
DEBIT,Second Class,1,Water Sports,Corporate,179.9900055,Southern Europe,June
TRANSFER,Standard Class,1,Water Sports,Home Office,175.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,167.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Consumer,165.9900055,Northern Europe,June
PAYMENT,Standard Class,1,Water Sports,Consumer,163.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Consumer,197.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Corporate,189.9900055,Western Europe,June
CASH,First Class,1,Water Sports,Consumer,188.9900055,Northern Europe,June
CASH,First Class,1,Water Sports,Consumer,185.9900055,Northern Europe,June
CASH,Second Class,1,Water Sports,Consumer,169.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,167.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Consumer,163.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,159.9900055,Southern Europe,June
DEBIT,Standard Class,1,Water Sports,Home Office,197.9900055,Southern Europe,June
DEBIT,Standard Class,1,Water Sports,Home Office,195.9900055,Southern Europe,June
CASH,Standard Class,1,Water Sports,Corporate,193.9900055,Western Europe,June
CASH,Standard Class,1,Water Sports,Home Office,191.9900055,Northern Europe,June
DEBIT,First Class,1,Water Sports,Corporate,185.9900055,Northern Europe,June
DEBIT,First Class,1,Water Sports,Corporate,181.9900055,Northern Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,175.9900055,Northern Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,173.9900055,Northern Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,163.9900055,Northern Europe,June
PAYMENT,Second Class,1,Water Sports,Consumer,159.9900055,Northern Europe,June
DEBIT,Standard Class,1,Water Sports,Home Office,185.9900055,Northern Europe,June
DEBIT,First Class,1,Water Sports,Consumer,181.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Corporate,179.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Corporate,173.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,169.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Corporate,167.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,163.9900055,Southern Europe,June
DEBIT,Second Class,1,Water Sports,Corporate,159.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Corporate,149.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Home Office,189.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Home Office,188.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,179.9900055,Northern Europe,June
CASH,Second Class,1,Water Sports,Consumer,173.9900055,Northern Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,169.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,163.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Corporate,197.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Corporate,193.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Corporate,191.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,189.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Consumer,185.9900055,Northern Europe,June
PAYMENT,Second Class,1,Water Sports,Consumer,175.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,163.9900055,Western Europe,June
DEBIT,Same Day,1,Water Sports,Consumer,149.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,191.9900055,Southern Europe,June
DEBIT,First Class,1,Water Sports,Home Office,185.9900055,Northern Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,173.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Home Office,169.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Home Office,167.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Home Office,199.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Corporate,197.9900055,Southern Europe,June
PAYMENT,First Class,1,Water Sports,Corporate,195.9900055,Southern Europe,June
DEBIT,First Class,1,Water Sports,Consumer,193.9900055,Southern Europe,June
PAYMENT,Standard Class,1,Water Sports,Home Office,191.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,188.9900055,Northern Europe,June
PAYMENT,First Class,1,Water Sports,Home Office,185.9900055,Western Europe,June
CASH,Second Class,1,Water Sports,Consumer,179.9900055,Southern Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,175.9900055,Northern Europe,June
DEBIT,First Class,1,Water Sports,Consumer,173.9900055,Northern Europe,June
DEBIT,First Class,1,Water Sports,Consumer,169.9900055,Northern Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,163.9900055,Northern Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,159.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,149.9900055,Western Europe,June
CASH,Second Class,1,Water Sports,Consumer,197.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Corporate,195.9900055,Southern Europe,June
DEBIT,First Class,1,Water Sports,Consumer,188.9900055,Western Europe,June
CASH,First Class,1,Water Sports,Consumer,181.9900055,Southern Europe,June
CASH,First Class,1,Water Sports,Consumer,179.9900055,Southern Europe,June
PAYMENT,Standard Class,1,Water Sports,Consumer,173.9900055,Western Europe,June
CASH,Second Class,1,Water Sports,Corporate,165.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Consumer,163.9900055,Western Europe,June
TRANSFER,Same Day,1,Water Sports,Corporate,191.9900055,Western Europe,June
DEBIT,Same Day,1,Water Sports,Corporate,189.9900055,Western Europe,June
DEBIT,Same Day,1,Water Sports,Corporate,188.9900055,Western Europe,June
DEBIT,Same Day,1,Water Sports,Corporate,185.9900055,Western Europe,June
PAYMENT,Second Class,1,Water Sports,Consumer,181.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,179.9900055,Northern Europe,June
PAYMENT,Standard Class,1,Water Sports,Consumer,175.9900055,Northern Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,167.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Home Office,165.9900055,Northern Europe,June
TRANSFER,First Class,1,Water Sports,Corporate,159.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,149.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Consumer,199.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Corporate,193.9900055,Northern Europe,June
TRANSFER,Second Class,1,Water Sports,Corporate,188.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Consumer,181.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Corporate,175.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Home Office,167.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Corporate,159.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Home Office,149.9900055,Northern Europe,June
TRANSFER,Standard Class,1,Water Sports,Corporate,199.9900055,Southern Europe,June
CASH,Second Class,1,Water Sports,Corporate,195.9900055,Western Europe,June
PAYMENT,Standard Class,1,Water Sports,Home Office,189.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,188.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Home Office,179.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Home Office,175.9900055,Western Europe,June
CASH,Standard Class,1,Water Sports,Consumer,173.9900055,Southern Europe,June
TRANSFER,First Class,1,Water Sports,Home Office,165.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Corporate,163.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,159.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Home Office,149.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,193.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Home Office,191.9900055,Southern Europe,June
DEBIT,First Class,1,Water Sports,Consumer,188.9900055,Northern Europe,June
PAYMENT,Standard Class,1,Water Sports,Consumer,179.9900055,Northern Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,173.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,169.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,167.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Consumer,165.9900055,Western Europe,June
TRANSFER,First Class,1,Water Sports,Corporate,149.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Corporate,188.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Corporate,185.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,179.9900055,Western Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,175.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Consumer,173.9900055,Western Europe,June
DEBIT,First Class,1,Water Sports,Home Office,167.9900055,Western Europe,June
TRANSFER,Second Class,1,Water Sports,Corporate,165.9900055,Southern Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,149.9900055,Northern Europe,June
DEBIT,Second Class,1,Water Sports,Consumer,163.9900055,Southern Europe,June
DEBIT,Standard Class,1,Water Sports,Consumer,159.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,149.9900055,Western Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,199.9900055,Western Europe,June
DEBIT,Second Class,1,Water Sports,Home Office,197.9900055,Western Europe,June
PAYMENT,First Class,1,Water Sports,Corporate,195.9900055,Northern Europe,June
TRANSFER,Standard Class,1,Water Sports,Consumer,193.9900055,South America,June
TRANSFER,Second Class,1,Water Sports,Home Office,179.9900055,South America,June
TRANSFER,Standard Class,1,Water Sports,Consumer,173.9900055,South America,June
DEBIT,Standard Class,1,Water Sports,Consumer,163.9900055,South America,June
CASH,First Class,1,Water Sports,Home Office,159.9900055,South America,June
TRANSFER,Standard Class,1,Water Sports,Consumer,189.9900055,South America,June
TRANSFER,Standard Class,1,Water Sports,Consumer,188.9900055,South America,June
PAYMENT,Standard Class,1,Water Sports,Consumer,185.9900055,South America,June
PAYMENT,First Class,1,Water Sports,Corporate,181.9900055,South America,June
DEBIT,Standard Class,1,Water Sports,Corporate,169.9900055,South America,June
DEBIT,Second Class,1,Water Sports,Corporate,167.9900055,South America,June
TRANSFER,Standard Class,1,Water Sports,Consumer,163.9900055,South America,June
TRANSFER,Same Day,1,Water Sports,Corporate,159.9900055,South America,May
PAYMENT,Same Day,1,Water Sports,Corporate,149.9900055,South America,May
DEBIT,First Class,1,Water Sports,Consumer,195.9900055,South America,May
DEBIT,First Class,1,Water Sports,Consumer,193.9900055,South America,May
DEBIT,Second Class,1,Water Sports,Consumer,191.9900055,South America,June
TRANSFER,Standard Class,1,Water Sports,Consumer,188.9900055,South America,June
TRANSFER,Second Class,1,Water Sports,Consumer,185.9900055,South America,June
DEBIT,First Class,1,Water Sports,Consumer,181.9900055,South America,May
TRANSFER,Second Class,1,Water Sports,Corporate,179.9900055,South America,June
TRANSFER,Standard Class,1,Water Sports,Corporate,167.9900055,South America,June
DEBIT,First Class,1,Water Sports,Corporate,195.9900055,South America,May
PAYMENT,Second Class,1,Water Sports,Home Office,193.9900055,South America,June
CASH,First Class,1,Water Sports,Consumer,175.9900055,South America,May
PAYMENT,Second Class,1,Water Sports,Corporate,173.9900055,South America,May
DEBIT,Second Class,1,Water Sports,Corporate,167.9900055,South America,June
TRANSFER,First Class,1,Water Sports,Corporate,165.9900055,South America,May
CASH,Standard Class,1,Water Sports,Home Office,163.9900055,South America,June
PAYMENT,Standard Class,1,Water Sports,Corporate,159.9900055,South America,June
DEBIT,Second Class,1,Water Sports,Consumer,149.9900055,South America,May
DEBIT,Standard Class,1,Water Sports,Corporate,197.9900055,South America,June
DEBIT,First Class,1,Water Sports,Consumer,195.9900055,Central America,May
DEBIT,Standard Class,1,Water Sports,Corporate,191.9900055,Central America,June
DEBIT,Second Class,1,Water Sports,Consumer,185.9900055,Central America,May
DEBIT,Second Class,1,Water Sports,Consumer,181.9900055,Central America,May
DEBIT,First Class,1,Water Sports,Corporate,169.9900055,Central America,May
PAYMENT,Standard Class,1,Water Sports,Consumer,165.9900055,Central America,June
DEBIT,Second Class,1,Water Sports,Consumer,163.9900055,Central America,May
DEBIT,Standard Class,1,Water Sports,Corporate,159.9900055,Central America,June
DEBIT,Standard Class,1,Water Sports,Corporate,199.9900055,Central America,June
TRANSFER,Standard Class,1,Water Sports,Corporate,195.9900055,Central America,May
DEBIT,First Class,1,Water Sports,Home Office,191.9900055,Central America,May
DEBIT,First Class,1,Water Sports,Consumer,189.9900055,Central America,May
TRANSFER,Standard Class,1,Water Sports,Corporate,185.9900055,Central America,May
PAYMENT,Standard Class,1,Water Sports,Corporate,181.9900055,Central America,May
TRANSFER,Standard Class,1,Water Sports,Home Office,169.9900055,South America,May
DEBIT,Second Class,1,Water Sports,Corporate,149.9900055,Caribbean,May
DEBIT,Second Class,1,Water Sports,Corporate,199.9900055,Caribbean,May
TRANSFER,Standard Class,1,Water Sports,Home Office,193.9900055,Caribbean,May
TRANSFER,Standard Class,1,Water Sports,Home Office,191.9900055,Caribbean,May
PAYMENT,Standard Class,1,Water Sports,Corporate,181.9900055,South America,May
DEBIT,First Class,1,Water Sports,Consumer,175.9900055,Central America,May
DEBIT,First Class,1,Water Sports,Corporate,173.9900055,South America,May
DEBIT,First Class,1,Water Sports,Consumer,167.9900055,South America,May
DEBIT,First Class,1,Water Sports,Consumer,163.9900055,Central America,May
PAYMENT,First Class,1,Water Sports,Consumer,197.9900055,Central America,May
DEBIT,First Class,1,Water Sports,Corporate,195.9900055,Central America,May
TRANSFER,Standard Class,1,Water Sports,Corporate,173.9900055,Central America,May
DEBIT,Standard Class,1,Water Sports,Consumer,165.9900055,Caribbean,May
CASH,Standard Class,1,Water Sports,Consumer,163.9900055,Central America,May
DEBIT,First Class,1,Water Sports,Consumer,159.9900055,Central America,May
PAYMENT,Standard Class,1,Water Sports,Home Office,195.9900055,South America,May
TRANSFER,Second Class,1,Water Sports,Consumer,189.9900055,Caribbean,May
PAYMENT,First Class,1,Water Sports,Consumer,185.9900055,Central America,May
TRANSFER,First Class,1,Water Sports,Corporate,179.9900055,Central America,May
TRANSFER,First Class,1,Water Sports,Corporate,175.9900055,Central America,May
DEBIT,Second Class,1,Water Sports,Consumer,173.9900055,Caribbean,May
DEBIT,Second Class,1,Water Sports,Consumer,169.9900055,Central America,May
TRANSFER,Second Class,1,Water Sports,Consumer,159.9900055,Central America,May
DEBIT,First Class,1,Water Sports,Corporate,149.9900055,Central America,May
TRANSFER,Second Class,1,Water Sports,Consumer,197.9900055,Central America,May
CASH,Second Class,1,Water Sports,Consumer,195.9900055,Central America,May
PAYMENT,Standard Class,1,Water Sports,Corporate,193.9900055,South America,May
DEBIT,Standard Class,1,Water Sports,Consumer,185.9900055,South America,May
CASH,Second Class,1,Water Sports,Consumer,181.9900055,South America,May
DEBIT,Second Class,1,Water Sports,Consumer,165.9900055,Caribbean,May
DEBIT,First Class,1,Water Sports,Corporate,163.9900055,Caribbean,May
DEBIT,Standard Class,1,Water Sports,Consumer,195.9900055,Central America,May
PAYMENT,Second Class,1,Water Sports,Consumer,193.9900055,Central America,May
TRANSFER,Standard Class,1,Water Sports,Home Office,188.9900055,Central America,May
DEBIT,Standard Class,1,Water Sports,Consumer,181.9900055,Caribbean,May
PAYMENT,First Class,1,Water Sports,Corporate,173.9900055,South America,May
DEBIT,First Class,1,Water Sports,Corporate,169.9900055,South America,May
DEBIT,First Class,1,Water Sports,Corporate,167.9900055,South America,May
CASH,Second Class,1,Water Sports,Consumer,165.9900055,Central America,May
PAYMENT,First Class,1,Water Sports,Home Office,163.9900055,South America,May
PAYMENT,First Class,1,Water Sports,Home Office,159.9900055,South America,May
DEBIT,First Class,1,Water Sports,Consumer,199.9900055,Central America,May
DEBIT,Second Class,1,Water Sports,Consumer,195.9900055,South America,May
PAYMENT,Second Class,1,Water Sports,Home Office,189.9900055,South America,May
DEBIT,Standard Class,1,Water Sports,Corporate,175.9900055,Caribbean,May
