Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName
DEBIT,Second Class,0,Cleats,Consumer,109.1800003,West of USA,April
DEBIT,Second Class,1,Cleats,Consumer,107.9800034,West of USA,July
DEBIT,Second Class,1,Cleats,Consumer,100.7799988,East of USA,July
DEBIT,Second Class,1,Cleats,Consumer,100.7799988,US Center,July
DEBIT,Second Class,1,Women's Apparel,Consumer,99.0,East of USA,June
DEBIT,Second Class,1,Shop By Sport,Consumer,78.37999725,West of USA,August
DEBIT,Second Class,1,Women's Apparel,Consumer,95.0,US Center,May
DEBIT,Second Class,1,Shop By Sport,Consumer,74.37999725,West of USA,August
DEBIT,Second Class,1,Women's Apparel,Consumer,85.0,East of USA,July
DEBIT,Second Class,1,Shop By Sport,Consumer,67.98000336,US Center,May
DEBIT,Second Class,1,Women's Apparel,Consumer,83.0,West of USA,August
DEBIT,Second Class,1,Shop By Sport,Consumer,65.58000183,South of  USA,July
DEBIT,Second Class,1,Shop By Sport,Consumer,63.97999954,South of  USA,August
DEBIT,Second Class,0,Shop By Sport,Consumer,59.99000168,West of USA,April
DEBIT,Second Class,0,Trade-In,Consumer,29.73999977,South of  USA,June
DEBIT,Second Class,1,Accessories,Consumer,39.97999954,US Center,May
DEBIT,Second Class,1,Cleats,Consumer,116.3799973,East of USA,June
DEBIT,Second Class,1,Women's Apparel,Consumer,91.0,West of USA,July
DEBIT,Second Class,1,Electronics,Consumer,98.77999878,South of  USA,May
DEBIT,Second Class,1,Cardio Equipment,Consumer,283.4700012,West Africa,November
DEBIT,Second Class,1,Cleats,Consumer,179.9700012,East Africa,September
DEBIT,Second Class,1,Cleats,Consumer,170.0700073,North Africa,November
DEBIT,Second Class,0,Cleats,Consumer,170.0700073,West Africa,October
DEBIT,Second Class,0,Cleats,Consumer,167.3699951,East Africa,September
DEBIT,Second Class,1,Cleats,Consumer,161.9700012,West Africa,September
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,Central Africa,September
DEBIT,Second Class,1,Women's Apparel,Consumer,147.0,West Africa,November
DEBIT,Second Class,1,Girls' Apparel,Consumer,76.5,East Africa,September
DEBIT,Second Class,0,Women's Apparel,Consumer,127.5,East Africa,November
DEBIT,Second Class,1,Shop By Sport,Consumer,89.98000336,North Africa,December
DEBIT,Second Class,1,Trade-In,Consumer,42.20999908,West Africa,December
DEBIT,Second Class,1,Tennis & Racquet,Consumer,129.5700073,North Africa,August
DEBIT,Second Class,1,Cleats,Consumer,170.0700073,Central Africa,January
DEBIT,Second Class,1,Shop By Sport,Consumer,88.19999695,North Africa,November
DEBIT,Second Class,1,Women's Apparel,Consumer,147.0,Southern Africa,December
DEBIT,Second Class,1,Women's Apparel,Consumer,141.75,Central Africa,December
DEBIT,Second Class,0,Lacrosse,Consumer,61.47999954,Southern Europe,August
DEBIT,Second Class,1,Tennis & Racquet,Consumer,101.2300034,Northern Europe,July
DEBIT,Second Class,1,Electronics,Consumer,95.97000122,Southern Europe,July
DEBIT,Second Class,1,Cardio Equipment,Consumer,278.9700012,Western Europe,October
DEBIT,Second Class,1,Cardio Equipment,Consumer,251.9700012,Southern Europe,August
DEBIT,Second Class,1,Cardio Equipment,Consumer,251.9700012,Southern Europe,July
DEBIT,Second Class,1,Cardio Equipment,Consumer,251.9700012,Western Europe,September
DEBIT,Second Class,1,Cardio Equipment,Consumer,248.9799957,Northern Europe,September
DEBIT,Second Class,1,Cardio Equipment,Consumer,239.9799957,Western Europe,September
DEBIT,Second Class,1,Cardio Equipment,Consumer,224.9799957,Southern Europe,October
DEBIT,Second Class,1,Cleats,Consumer,179.9700012,Eastern Europe,December
DEBIT,Second Class,0,Cleats,Consumer,178.1699982,Western Europe,July
DEBIT,Second Class,0,Cleats,Consumer,174.5700073,Southern Europe,July
DEBIT,Second Class,1,Cleats,Consumer,163.7700043,Western Europe,August
DEBIT,Second Class,1,Cleats,Consumer,152.9700012,Northern Europe,July
DEBIT,Second Class,0,Cleats,Consumer,152.9700012,Northern Europe,June
DEBIT,Second Class,1,Cleats,Consumer,152.9700012,Southern Europe,July
DEBIT,Second Class,1,Cleats,Consumer,152.9700012,Western Europe,September
DEBIT,Second Class,1,Cleats,Consumer,152.9700012,Western Europe,August
DEBIT,Second Class,1,Cleats,Consumer,147.5800018,Western Europe,September
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,Southern Europe,September
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,Western Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,148.5,Southern Europe,October
DEBIT,Second Class,0,Women's Apparel,Consumer,148.5,Western Europe,August
DEBIT,Second Class,0,Women's Apparel,Consumer,147.0,Eastern Europe,November
DEBIT,Second Class,1,Women's Apparel,Consumer,147.0,Western Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,144.0,Western Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,141.75,Southern Europe,August
DEBIT,Second Class,0,Women's Apparel,Consumer,139.5,Western Europe,August
DEBIT,Second Class,1,Shop By Sport,Consumer,109.1699982,Southern Europe,September
DEBIT,Second Class,1,Shop By Sport,Consumer,109.1699982,Southern Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,136.5,Western Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,135.0,Eastern Europe,December
DEBIT,Second Class,1,Shop By Sport,Consumer,107.9700012,Western Europe,October
DEBIT,Second Class,1,Shop By Sport,Consumer,107.9700012,Western Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,130.5,Northern Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,127.5,Northern Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,126.0,Northern Europe,September
DEBIT,Second Class,0,Women's Apparel,Consumer,126.0,Western Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,126.0,Western Europe,June
DEBIT,Second Class,1,Women's Apparel,Consumer,124.5,Northern Europe,August
DEBIT,Second Class,1,Shop By Sport,Consumer,98.37999725,Northern Europe,October
DEBIT,Second Class,1,Women's Apparel,Consumer,123.0,Western Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,120.0,Eastern Europe,December
DEBIT,Second Class,1,Women's Apparel,Consumer,120.0,Western Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,120.0,Western Europe,July
DEBIT,Second Class,1,Electronics,Consumer,118.0599976,Western Europe,July
DEBIT,Second Class,1,Cardio Equipment,Consumer,296.9700012,Western Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,150.0,Western Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,135.0,Southern Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,112.5,Western Europe,July
DEBIT,Second Class,0,Cardio Equipment,Consumer,299.9700012,Central America,February
DEBIT,Second Class,1,Cardio Equipment,Consumer,269.9700012,South America,April
DEBIT,Second Class,1,Cardio Equipment,Consumer,245.9799957,Caribbean,January
DEBIT,Second Class,1,Cleats,Consumer,179.9700012,Central America,April
DEBIT,Second Class,1,Cleats,Consumer,178.1699982,Central America,April
DEBIT,Second Class,1,Cleats,Consumer,178.1699982,Central America,May
DEBIT,Second Class,0,Cleats,Consumer,176.3699951,Caribbean,January
DEBIT,Second Class,1,Cleats,Consumer,176.3699951,Central America,January
DEBIT,Second Class,1,Cleats,Consumer,176.3699951,Central America,May
DEBIT,Second Class,1,Cleats,Consumer,172.7700043,Caribbean,April
DEBIT,Second Class,1,Cleats,Consumer,170.9700012,South America,June
DEBIT,Second Class,1,Cleats,Consumer,170.0700073,Central America,April
DEBIT,Second Class,0,Cleats,Consumer,170.0700073,South America,February
DEBIT,Second Class,1,Cleats,Consumer,167.3699951,Central America,February
DEBIT,Second Class,1,Cleats,Consumer,163.7700043,South America,May
DEBIT,Second Class,1,Cleats,Consumer,156.5700073,Central America,June
DEBIT,Second Class,0,Cleats,Consumer,156.5700073,South America,March
DEBIT,Second Class,1,Cleats,Consumer,152.9700012,Central America,February
DEBIT,Second Class,0,Cleats,Consumer,152.9700012,South America,January
DEBIT,Second Class,1,Cleats,Consumer,151.1699982,Caribbean,March
DEBIT,Second Class,1,Cleats,Consumer,151.1699982,Central America,May
DEBIT,Second Class,1,Cleats,Consumer,143.9799957,Central America,March
DEBIT,Second Class,1,Cleats,Consumer,143.9799957,South America,April
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,Caribbean,April
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,Caribbean,March
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,Central America,March
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,Central America,February
DEBIT,Second Class,1,Women's Apparel,Consumer,148.5,Central America,February
DEBIT,Second Class,1,Women's Apparel,Consumer,147.0,South America,May
DEBIT,Second Class,1,Women's Apparel,Consumer,145.5,Central America,April
DEBIT,Second Class,0,Women's Apparel,Consumer,145.5,South America,June
DEBIT,Second Class,1,Shop By Sport,Consumer,115.1699982,Central America,May
DEBIT,Second Class,1,Women's Apparel,Consumer,142.5,Caribbean,February
DEBIT,Second Class,1,Shop By Sport,Consumer,113.9700012,Central America,May
DEBIT,Second Class,1,Women's Apparel,Consumer,141.75,Caribbean,May
DEBIT,Second Class,0,Shop By Sport,Consumer,113.3700027,Central America,February
DEBIT,Second Class,1,Women's Apparel,Consumer,139.5,Caribbean,May
DEBIT,Second Class,0,Women's Apparel,Consumer,139.5,Central America,February
DEBIT,Second Class,1,Women's Apparel,Consumer,136.5,Central America,March
DEBIT,Second Class,0,Women's Apparel,Consumer,136.5,Central America,February
DEBIT,Second Class,1,Women's Apparel,Consumer,136.5,Central America,April
DEBIT,Second Class,1,Women's Apparel,Consumer,136.5,South America,May
DEBIT,Second Class,1,Shop By Sport,Consumer,107.9700012,South America,January
DEBIT,Second Class,1,Women's Apparel,Consumer,132.0,Caribbean,April
DEBIT,Second Class,1,Women's Apparel,Consumer,132.0,Central America,April
DEBIT,Second Class,1,Women's Apparel,Consumer,130.5,Caribbean,April
DEBIT,Second Class,1,Women's Apparel,Consumer,130.5,Central America,February
DEBIT,Second Class,0,Women's Apparel,Consumer,127.5,South America,June
DEBIT,Second Class,1,Shop By Sport,Consumer,100.7699966,Caribbean,February
DEBIT,Second Class,1,Shop By Sport,Consumer,100.7699966,Caribbean,February
DEBIT,Second Class,1,Women's Apparel,Consumer,126.0,Central America,May
DEBIT,Second Class,1,Shop By Sport,Consumer,98.37999725,Caribbean,January
DEBIT,Second Class,1,Women's Apparel,Consumer,123.0,Central America,April
DEBIT,Second Class,1,Women's Apparel,Consumer,120.0,Central America,January
DEBIT,Second Class,1,Shop By Sport,Consumer,95.98000336,South America,January
DEBIT,Second Class,1,Shop By Sport,Consumer,89.98000336,Central America,February
DEBIT,Second Class,1,Shop By Sport,Consumer,89.98000336,South America,January
DEBIT,Second Class,1,Accessories,Consumer,74.97000122,Central America,April
DEBIT,Second Class,1,Golf Balls,Consumer,56.97000122,Central America,February
DEBIT,Second Class,1,Hunting & Shooting,Consumer,243.5399933,Central America,June
DEBIT,Second Class,1,Cardio Equipment,Consumer,269.9700012,Caribbean,March
DEBIT,Second Class,0,Cleats,Consumer,151.1699982,Central America,May
DEBIT,Second Class,0,Women's Apparel,Consumer,144.0,South America,March
DEBIT,Second Class,1,Women's Apparel,Consumer,127.5,Central America,April
DEBIT,Second Class,1,Electronics,Consumer,136.7700043,South America,May
DEBIT,Second Class,0,Electronics,Consumer,90.69000244,Caribbean,January
DEBIT,Second Class,1,Cardio Equipment,Consumer,290.9700012,West Asia,December
DEBIT,Second Class,0,Cardio Equipment,Consumer,269.9700012,Oceania,February
DEBIT,Second Class,1,Cardio Equipment,Consumer,251.9700012,South Asia,January
DEBIT,Second Class,1,Cardio Equipment,Consumer,248.9799957,South Asia,November
DEBIT,Second Class,1,Cleats,Consumer,174.5700073,Southeast Asia,January
DEBIT,Second Class,1,Cleats,Consumer,172.7700043,West Asia,November
DEBIT,Second Class,1,Cleats,Consumer,170.9700012,Southeast Asia,March
DEBIT,Second Class,1,Cleats,Consumer,170.0700073,Southeast Asia,March
DEBIT,Second Class,1,Cleats,Consumer,163.7700043,Oceania,April
DEBIT,Second Class,1,Cleats,Consumer,163.7700043,Oceania,December
DEBIT,Second Class,1,Cleats,Consumer,156.5700073,Southeast Asia,January
DEBIT,Second Class,0,Cleats,Consumer,156.5700073,Southeast Asia,December
DEBIT,Second Class,0,Cleats,Consumer,152.9700012,Southeast Asia,March
DEBIT,Second Class,1,Cleats,Consumer,149.3800049,Eastern Asia,January
DEBIT,Second Class,1,Cleats,Consumer,147.5800018,Eastern Asia,January
DEBIT,Second Class,1,Women's Apparel,Consumer,148.5,Eastern Asia,December
DEBIT,Second Class,1,Shop By Sport,Consumer,115.1699982,Eastern Asia,November
DEBIT,Second Class,0,Shop By Sport,Consumer,111.5699997,Oceania,February
DEBIT,Second Class,1,Women's Apparel,Consumer,136.5,South Asia,January
DEBIT,Second Class,1,Shop By Sport,Consumer,107.9700012,Southeast Asia,January
DEBIT,Second Class,1,Women's Apparel,Consumer,135.0,Southeast Asia,January
DEBIT,Second Class,1,Women's Apparel,Consumer,135.0,Southeast Asia,January
DEBIT,Second Class,0,Women's Apparel,Consumer,135.0,Southeast Asia,November
DEBIT,Second Class,0,Shop By Sport,Consumer,79.19999695,Oceania,April
DEBIT,Second Class,1,Women's Apparel,Consumer,130.5,South Asia,December
DEBIT,Second Class,0,Women's Apparel,Consumer,127.5,Eastern Asia,January
DEBIT,Second Class,1,Women's Apparel,Consumer,127.5,Southeast Asia,November
DEBIT,Second Class,1,Shop By Sport,Consumer,73.80000305,Central Asia,November
DEBIT,Second Class,1,Women's Apparel,Consumer,123.0,Central Asia,December
DEBIT,Second Class,0,Women's Apparel,Consumer,120.0,South Asia,October
DEBIT,Second Class,0,Shop By Sport,Consumer,89.98000336,South Asia,January
DEBIT,Second Class,1,Trade-In,Consumer,65.97000122,Eastern Asia,March
DEBIT,Second Class,1,Electronics,Consumer,90.69000244,West Asia,November
DEBIT,Second Class,1,Accessories,Consumer,65.97000122,Southeast Asia,November
DEBIT,Second Class,1,Electronics,Consumer,83.48999786,South Asia,February
DEBIT,Second Class,0,Accessories,Consumer,61.47999954,Oceania,March
DEBIT,Second Class,1,Electronics,Consumer,116.9800034,Oceania,December
DEBIT,Second Class,1,Cardio Equipment,Consumer,239.9799957,Oceania,January
DEBIT,Second Class,0,Cleats,Consumer,179.9700012,Eastern Asia,January
DEBIT,Second Class,1,Cleats,Consumer,151.1699982,Eastern Asia,December
DEBIT,Second Class,1,Shop By Sport,Consumer,115.1699982,Oceania,December
DEBIT,Second Class,1,Shop By Sport,Consumer,104.3700027,Oceania,December
DEBIT,Second Class,1,Women's Apparel,Consumer,124.5,Oceania,November
DEBIT,Second Class,1,Women's Apparel,Consumer,120.0,Eastern Asia,November
DEBIT,Second Class,1,Hunting & Shooting,Consumer,83.66999817,Eastern Asia,November
DEBIT,Second Class,1,Cardio Equipment,Consumer,284.9700012,US Center,April
DEBIT,Second Class,1,Cardio Equipment,Consumer,251.9700012,West of USA,August
DEBIT,Second Class,1,Cardio Equipment,Consumer,224.9799957,West of USA,June
DEBIT,Second Class,1,Cleats,Consumer,172.7700043,South of  USA,May
DEBIT,Second Class,0,Cleats,Consumer,170.0700073,West of USA,May
DEBIT,Second Class,1,Cleats,Consumer,167.3699951,South of  USA,August
DEBIT,Second Class,1,Cleats,Consumer,167.3699951,US Center,May
DEBIT,Second Class,0,Cleats,Consumer,152.9700012,South of  USA,June
DEBIT,Second Class,1,Cleats,Consumer,151.1699982,East of USA,May
DEBIT,Second Class,1,Cleats,Consumer,149.3800049,East of USA,June
DEBIT,Second Class,0,Cleats,Consumer,149.3800049,West of USA,August
DEBIT,Second Class,1,Cleats,Consumer,143.9799957,East of USA,May
DEBIT,Second Class,1,Cleats,Consumer,143.9799957,US Center,May
DEBIT,Second Class,1,Cleats,Consumer,134.9799957,East of USA,May
DEBIT,Second Class,1,Women's Apparel,Consumer,145.5,US Center,June
DEBIT,Second Class,1,Shop By Sport,Consumer,115.1699982,East of USA,April
DEBIT,Second Class,0,Women's Apparel,Consumer,144.0,South of  USA,June
DEBIT,Second Class,1,Women's Apparel,Consumer,136.5,East of USA,May
DEBIT,Second Class,1,Women's Apparel,Consumer,135.0,South of  USA,May
DEBIT,Second Class,1,Women's Apparel,Consumer,132.0,West of USA,May
DEBIT,Second Class,0,Shop By Sport,Consumer,104.3700027,South of  USA,June
DEBIT,Second Class,1,Women's Apparel,Consumer,130.5,West of USA,June
DEBIT,Second Class,1,Women's Apparel,Consumer,127.5,US Center,April
DEBIT,Second Class,0,Shop By Sport,Consumer,100.7699966,South of  USA,June
DEBIT,Second Class,1,Women's Apparel,Consumer,126.0,South of  USA,August
DEBIT,Second Class,0,Shop By Sport,Consumer,99.58000183,West of USA,April
DEBIT,Second Class,0,Women's Apparel,Consumer,120.0,South of  USA,July
DEBIT,Second Class,1,Women's Apparel,Consumer,120.0,US Center,April
DEBIT,Second Class,1,Electronics,Consumer,94.05000305,East of USA,July
DEBIT,Second Class,1,Accessories,Consumer,62.97000122,West of USA,August
DEBIT,Second Class,1,Trade-In,Consumer,39.8199997,East of USA,July
DEBIT,Second Class,1,Accessories,Consumer,61.47999954,South of  USA,May
DEBIT,Second Class,1,Electronics,Consumer,76.77999878,South of  USA,April
DEBIT,Second Class,0,Accessories,Consumer,59.97999954,US Center,April
DEBIT,Second Class,1,Trade-In,Consumer,38.38000107,West of USA,July
DEBIT,Second Class,1,Cleats,Consumer,167.3699951,South of  USA,August
DEBIT,Second Class,1,Accessories,Consumer,69.72000122,West of USA,May
DEBIT,Second Class,1,Cardio Equipment,Consumer,359.9599915,Central Africa,September
DEBIT,Second Class,1,Cardio Equipment,Consumer,347.9700012,West Africa,November
DEBIT,Second Class,0,Cleats,Consumer,237.5599976,West Africa,October
DEBIT,Second Class,0,Cleats,Consumer,235.1600037,West Africa,October
DEBIT,Second Class,1,Cleats,Consumer,227.9600067,East Africa,November
DEBIT,Second Class,1,Cleats,Consumer,223.1600037,North Africa,December
DEBIT,Second Class,0,Cleats,Consumer,215.9600067,West Africa,January
DEBIT,Second Class,1,Cleats,Consumer,211.1600037,North Africa,November
DEBIT,Second Class,0,Cleats,Consumer,211.1600037,West Africa,January
DEBIT,Second Class,1,Cleats,Consumer,201.5700073,Central Africa,September
DEBIT,Second Class,1,Women's Apparel,Consumer,198.0,West Africa,January
DEBIT,Second Class,1,Women's Apparel,Consumer,196.0,West Africa,September
DEBIT,Second Class,1,Women's Apparel,Consumer,192.0,West Africa,November
DEBIT,Second Class,0,Women's Apparel,Consumer,174.0,Central Africa,September
DEBIT,Second Class,1,Shop By Sport,Consumer,132.7700043,North Africa,December
DEBIT,Second Class,1,Shop By Sport,Consumer,145.5599976,East Africa,September
DEBIT,Second Class,0,Women's Apparel,Consumer,180.0,West Africa,October
DEBIT,Second Class,1,Cardio Equipment,Consumer,395.9599915,Southern Europe,August
DEBIT,Second Class,1,Cardio Equipment,Consumer,395.9599915,Western Europe,July
DEBIT,Second Class,1,Cardio Equipment,Consumer,387.9599915,Northern Europe,September
DEBIT,Second Class,0,Cardio Equipment,Consumer,371.9599915,Western Europe,September
DEBIT,Second Class,1,Cardio Equipment,Consumer,359.9599915,Southern Europe,September
DEBIT,Second Class,0,Cardio Equipment,Consumer,351.9599915,Western Europe,June
DEBIT,Second Class,1,Cardio Equipment,Consumer,335.9700012,Southern Europe,October
DEBIT,Second Class,1,Cardio Equipment,Consumer,335.9700012,Western Europe,September
DEBIT,Second Class,0,Cardio Equipment,Consumer,331.9700012,Western Europe,July
DEBIT,Second Class,1,Cardio Equipment,Consumer,327.9700012,Western Europe,July
DEBIT,Second Class,1,Cardio Equipment,Consumer,319.9700012,Northern Europe,October
DEBIT,Second Class,1,Cardio Equipment,Consumer,319.9700012,Northern Europe,October
DEBIT,Second Class,1,Cleats,Consumer,239.9600067,Western Europe,August
DEBIT,Second Class,0,Cleats,Consumer,237.5599976,Western Europe,September
DEBIT,Second Class,1,Cleats,Consumer,232.7599945,Western Europe,June
DEBIT,Second Class,1,Cleats,Consumer,218.3600006,Eastern Europe,December
DEBIT,Second Class,1,Cleats,Consumer,218.3600006,Western Europe,August
DEBIT,Second Class,1,Cleats,Consumer,215.9600067,Western Europe,August
DEBIT,Second Class,0,Cleats,Consumer,215.9600067,Western Europe,June
DEBIT,Second Class,1,Cleats,Consumer,203.9700012,Northern Europe,September
DEBIT,Second Class,1,Cleats,Consumer,196.7700043,Western Europe,July
DEBIT,Second Class,1,Cleats,Consumer,191.9700012,Eastern Europe,October
DEBIT,Second Class,1,Cleats,Consumer,191.9700012,Northern Europe,September
DEBIT,Second Class,1,Cleats,Consumer,191.9700012,Western Europe,August
DEBIT,Second Class,1,Cleats,Consumer,179.9700012,Northern Europe,September
DEBIT,Second Class,0,Cleats,Consumer,179.9700012,Southern Europe,October
DEBIT,Second Class,1,Cleats,Consumer,179.9700012,Western Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,200.0,Western Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,198.0,Northern Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,198.0,Southern Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,196.0,Northern Europe,August
DEBIT,Second Class,1,Shop By Sport,Consumer,156.7599945,Southern Europe,September
DEBIT,Second Class,1,Shop By Sport,Consumer,153.5599976,Northern Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,192.0,Western Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,190.0,Northern Europe,September
DEBIT,Second Class,0,Shop By Sport,Consumer,151.9600067,Southern Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,190.0,Western Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,190.0,Western Europe,June
DEBIT,Second Class,1,Shop By Sport,Consumer,151.1600037,Southern Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,189.0,Western Europe,August
DEBIT,Second Class,0,Shop By Sport,Consumer,148.7599945,Western Europe,September
DEBIT,Second Class,1,Shop By Sport,Consumer,148.7599945,Western Europe,August
DEBIT,Second Class,1,Shop By Sport,Consumer,148.7599945,Western Europe,June
DEBIT,Second Class,0,Women's Apparel,Consumer,182.0,Southern Europe,June
DEBIT,Second Class,1,Women's Apparel,Consumer,180.0,Northern Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,174.0,Southern Europe,June
DEBIT,Second Class,1,Women's Apparel,Consumer,170.0,Northern Europe,August
DEBIT,Second Class,0,Women's Apparel,Consumer,168.0,Western Europe,July
DEBIT,Second Class,1,Women's Apparel,Consumer,168.0,Western Europe,June
DEBIT,Second Class,0,Women's Apparel,Consumer,166.0,Southern Europe,October
DEBIT,Second Class,1,Women's Apparel,Consumer,166.0,Western Europe,August
DEBIT,Second Class,1,Women's Apparel,Consumer,150.0,Western Europe,September
DEBIT,Second Class,1,Electronics,Consumer,125.4000015,Southern Europe,July
DEBIT,Second Class,1,Accessories,Consumer,96.95999908,Western Europe,October
DEBIT,Second Class,1,Accessories,Consumer,86.97000122,Western Europe,September
DEBIT,Second Class,1,Electronics,Consumer,174.6900024,Western Europe,July
DEBIT,Second Class,1,Kids' Golf Clubs,Consumer,299.8500061,Western Europe,July
DEBIT,Second Class,1,Cleats,Consumer,215.9600067,Northern Europe,July
DEBIT,Second Class,1,Cleats,Consumer,208.7700043,Western Europe,August
DEBIT,Second Class,1,Shop By Sport,Consumer,158.3600006,Northern Europe,June
DEBIT,Second Class,1,Shop By Sport,Consumer,145.5599976,Western Europe,September
DEBIT,Second Class,1,Women's Apparel,Consumer,180.0,Western Europe,June
DEBIT,Second Class,1,Baseball & Softball,Consumer,215.9600067,Central America,April
DEBIT,Second Class,1,Cardio Equipment,Consumer,399.9599915,Caribbean,May
DEBIT,Second Class,1,Cardio Equipment,Consumer,395.9599915,South America,May
DEBIT,Second Class,0,Cardio Equipment,Consumer,391.9599915,Caribbean,January
DEBIT,Second Class,1,Cardio Equipment,Consumer,387.9599915,Caribbean,January
DEBIT,Second Class,0,Cardio Equipment,Consumer,379.9599915,South America,February
DEBIT,Second Class,1,Fitness Accessories,Consumer,125.9599991,Caribbean,February
DEBIT,Second Class,0,Cardio Equipment,Consumer,335.9700012,South America,April
DEBIT,Second Class,1,Cardio Equipment,Consumer,335.9700012,South America,January
DEBIT,Second Class,1,Cardio Equipment,Consumer,331.9700012,South America,May
DEBIT,Second Class,0,Cardio Equipment,Consumer,327.9700012,Central America,February
CASH,Second Class,1,Women's Apparel,Corporate,41.5,Western Europe,September
CASH,Second Class,0,Women's Apparel,Corporate,37.5,Northern Europe,September
CASH,Second Class,1,Camping & Hiking,Corporate,299.980011,Western Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,296.980011,Western Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,287.980011,Eastern Europe,January
CASH,Second Class,1,Camping & Hiking,Corporate,287.980011,Northern Europe,August
CASH,Second Class,0,Fishing,Corporate,379.980011,Western Europe,October
CASH,Second Class,1,Camping & Hiking,Corporate,278.980011,Western Europe,September
CASH,Second Class,1,Camping & Hiking,Corporate,278.980011,Western Europe,July
CASH,Second Class,1,Fishing,Corporate,371.980011,Western Europe,July
CASH,Second Class,1,Camping & Hiking,Corporate,272.980011,Southern Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,272.980011,Western Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,263.980011,Western Europe,August
CASH,Second Class,1,Fishing,Corporate,351.980011,Western Europe,September
CASH,Second Class,1,Fishing,Corporate,347.980011,Western Europe,September
CASH,Second Class,1,Fishing,Corporate,339.980011,Northern Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,251.9799957,Northern Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,251.9799957,Southern Europe,September
CASH,Second Class,1,Fishing,Corporate,335.980011,Western Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,248.9799957,Northern Europe,August
CASH,Second Class,1,Camping & Hiking,Corporate,245.9799957,Northern Europe,August
CASH,Second Class,1,Fishing,Corporate,319.980011,Western Europe,September
CASH,Second Class,1,Camping & Hiking,Corporate,224.9900055,Western Europe,August
CASH,Second Class,1,Books,Corporate,24.86000061,Southern Europe,October
CASH,Second Class,0,Cardio Equipment,Corporate,92.98999786,South America,March
CASH,Second Class,0,Men's Footwear,Corporate,129.9900055,Caribbean,April
CASH,Second Class,1,Cleats,Corporate,59.99000168,Central America,April
CASH,Second Class,0,Men's Footwear,Corporate,129.9900055,Central America,March
CASH,Second Class,1,Men's Footwear,Corporate,129.9900055,South America,June
CASH,Second Class,0,Men's Footwear,Corporate,129.9900055,South America,March
CASH,Second Class,1,Men's Footwear,Corporate,127.3899994,Central America,January
CASH,Second Class,1,Men's Footwear,Corporate,126.0899963,Central America,March
CASH,Second Class,1,Men's Footwear,Corporate,124.7900009,Central America,May
CASH,Second Class,1,Cleats,Corporate,56.99000168,Central America,March
CASH,Second Class,1,Men's Footwear,Corporate,123.4899979,Central America,June
CASH,Second Class,1,Cleats,Corporate,56.68999863,Central America,March
CASH,Second Class,1,Men's Footwear,Corporate,122.8399963,Central America,February
CASH,Second Class,1,Men's Footwear,Corporate,120.8899994,South America,February
CASH,Second Class,1,Men's Footwear,Corporate,118.2900009,Central America,January
CASH,Second Class,0,Men's Footwear,Corporate,114.3899994,Caribbean,May
CASH,Second Class,1,Men's Footwear,Corporate,114.3899994,Central America,March
CASH,Second Class,0,Men's Footwear,Corporate,113.0899963,Caribbean,May
CASH,Second Class,1,Men's Footwear,Corporate,113.0899963,Central America,April
