Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName,Type_index,ShippingMode_index,CategoryName_index,CustomerSegment_index,OrderRegion_index,ShippingMonthName_index
DEBIT,Standard Class,1,Women's Apparel,Corporate,186.0,Western Europe,September,0.0,0.0,2.0,1.0,1.0,6.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,143.9600067,Western Europe,October,0.0,0.0,8.0,1.0,1.0,9.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,140.7599945,Western Europe,October,0.0,0.0,8.0,1.0,1.0,9.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,176.0,Western Europe,October,0.0,0.0,2.0,1.0,1.0,9.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,135.9700012,Western Europe,September,0.0,0.0,8.0,1.0,1.0,6.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,166.0,Western Europe,September,0.0,0.0,2.0,1.0,1.0,6.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,166.0,Western Europe,August,0.0,0.0,2.0,1.0,1.0,2.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,150.0,Northern Europe,September,0.0,0.0,2.0,1.0,4.0,6.0
DEBIT,Standard Class,1,Electronics,Corporate,167.0099945,Northern Europe,July,0.0,0.0,9.0,1.0,4.0,1.0
DEBIT,Standard Class,1,Accessories,Corporate,84.97000122,Western Europe,September,0.0,0.0,10.0,1.0,1.0,6.0
DEBIT,Standard Class,1,Electronics,Corporate,155.9700012,Southern Europe,October,0.0,0.0,9.0,1.0,5.0,9.0
DEBIT,Standard Class,1,Electronics,Corporate,155.9700012,Western Europe,June,0.0,0.0,9.0,1.0,1.0,7.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,387.9599915,Northern Europe,July,0.0,0.0,7.0,1.0,4.0,1.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,371.9599915,Western Europe,October,0.0,0.0,7.0,1.0,1.0,9.0
DEBIT,Standard Class,1,Cleats,Corporate,239.9600067,Southern Europe,September,0.0,0.0,0.0,1.0,5.0,6.0
DEBIT,Standard Class,1,Cleats,Corporate,227.9600067,Northern Europe,October,0.0,0.0,0.0,1.0,4.0,9.0
DEBIT,Standard Class,1,Cleats,Corporate,223.1600037,Western Europe,September,0.0,0.0,0.0,1.0,1.0,6.0
DEBIT,Standard Class,1,Cleats,Corporate,218.3600006,Western Europe,September,0.0,0.0,0.0,1.0,1.0,6.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,194.0,Western Europe,July,0.0,0.0,2.0,1.0,1.0,1.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,192.0,Eastern Europe,October,0.0,0.0,2.0,1.0,15.0,9.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,192.0,Southern Europe,September,0.0,0.0,2.0,1.0,5.0,6.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,151.1600037,Western Europe,August,0.0,0.0,8.0,1.0,1.0,2.0
DEBIT,Standard Class,1,Electronics,Corporate,115.1600037,Eastern Europe,October,0.0,0.0,9.0,1.0,15.0,9.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,379.9599915,Caribbean,May,0.0,0.0,7.0,1.0,7.0,4.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,379.9599915,Central America,March,0.0,0.0,7.0,1.0,0.0,3.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,377.9599915,Central America,April,0.0,0.0,7.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,351.9599915,Central America,May,0.0,0.0,7.0,1.0,0.0,4.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,339.9700012,South America,February,0.0,0.0,7.0,1.0,2.0,8.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,335.9700012,Central America,May,0.0,0.0,7.0,1.0,0.0,4.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,299.9700012,Central America,February,0.0,0.0,7.0,1.0,0.0,8.0
DEBIT,Standard Class,1,Cleats,Corporate,239.9600067,Central America,January,0.0,0.0,0.0,1.0,0.0,0.0
DEBIT,Standard Class,1,Cleats,Corporate,237.5599976,Central America,March,0.0,0.0,0.0,1.0,0.0,3.0
DEBIT,Standard Class,1,Cleats,Corporate,227.9600067,Central America,April,0.0,0.0,0.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Cleats,Corporate,227.9600067,Central America,April,0.0,0.0,0.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Cleats,Corporate,226.7599945,Central America,April,0.0,0.0,0.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Cleats,Corporate,196.7700043,Caribbean,March,0.0,0.0,0.0,1.0,7.0,3.0
DEBIT,Standard Class,1,Cleats,Corporate,196.7700043,South America,January,0.0,0.0,0.0,1.0,2.0,0.0
DEBIT,Standard Class,1,Cleats,Corporate,179.9700012,Central America,April,0.0,0.0,0.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Cleats,Corporate,179.9700012,Central America,March,0.0,0.0,0.0,1.0,0.0,3.0
DEBIT,Standard Class,1,Cleats,Corporate,179.9700012,Central America,January,0.0,0.0,0.0,1.0,0.0,0.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,159.9600067,Central America,May,0.0,0.0,8.0,1.0,0.0,4.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,198.0,Caribbean,January,0.0,0.0,2.0,1.0,7.0,0.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,158.3600006,Central America,April,0.0,0.0,8.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,156.7599945,Central America,January,0.0,0.0,8.0,1.0,0.0,0.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,194.0,Central America,March,0.0,0.0,2.0,1.0,0.0,3.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,194.0,South America,June,0.0,0.0,2.0,1.0,2.0,7.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,192.0,South America,January,0.0,0.0,2.0,1.0,2.0,0.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,190.0,Central America,February,0.0,0.0,2.0,1.0,0.0,8.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,151.1600037,Central America,May,0.0,0.0,8.0,1.0,0.0,4.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,151.1600037,Central America,May,0.0,0.0,8.0,1.0,0.0,4.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,189.0,Central America,February,0.0,0.0,2.0,1.0,0.0,8.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,189.0,South America,February,0.0,0.0,2.0,1.0,2.0,8.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,148.7599945,South America,February,0.0,0.0,8.0,1.0,2.0,8.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,180.0,South America,March,0.0,0.0,2.0,1.0,2.0,3.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,176.0,South America,February,0.0,0.0,2.0,1.0,2.0,8.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,135.9700012,Central America,February,0.0,0.0,8.0,1.0,0.0,8.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,170.0,Central America,January,0.0,0.0,2.0,1.0,0.0,0.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,166.0,Caribbean,March,0.0,0.0,2.0,1.0,7.0,3.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,131.1699982,Central America,May,0.0,0.0,8.0,1.0,0.0,4.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,160.0,Caribbean,June,0.0,0.0,2.0,1.0,7.0,7.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,160.0,South America,March,0.0,0.0,2.0,1.0,2.0,3.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,160.0,South America,March,0.0,0.0,2.0,1.0,2.0,3.0
DEBIT,Standard Class,1,Electronics,Corporate,199.6399994,Central America,February,0.0,0.0,9.0,1.0,0.0,8.0
DEBIT,Standard Class,1,Electronics,Corporate,196.5200043,Central America,February,0.0,0.0,9.0,1.0,0.0,8.0
DEBIT,Standard Class,1,Electronics,Corporate,119.0,Central America,May,0.0,0.0,9.0,1.0,0.0,4.0
DEBIT,Standard Class,1,Accessories,Corporate,89.95999908,Central America,January,0.0,0.0,10.0,1.0,0.0,0.0
DEBIT,Standard Class,1,Hunting & Shooting,Corporate,99.5699997,Central America,March,0.0,0.0,27.0,1.0,0.0,3.0
DEBIT,Standard Class,1,Cleats,Corporate,226.7599945,South America,April,0.0,0.0,0.0,1.0,2.0,5.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,200.0,Central America,April,0.0,0.0,2.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,158.3600006,Central America,June,0.0,0.0,8.0,1.0,0.0,7.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,151.9600067,South America,January,0.0,0.0,8.0,1.0,2.0,0.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,168.0,South America,June,0.0,0.0,2.0,1.0,2.0,7.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,166.0,Central America,April,0.0,0.0,2.0,1.0,0.0,5.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,119.9700012,Central America,March,0.0,0.0,8.0,1.0,0.0,3.0
DEBIT,Standard Class,1,Lacrosse,Corporate,97.95999908,Oceania,April,0.0,0.0,35.0,1.0,3.0,5.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,399.9599915,West Asia,October,0.0,0.0,7.0,1.0,12.0,9.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,379.9599915,Eastern Asia,October,0.0,0.0,7.0,1.0,10.0,9.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,377.9599915,West Asia,November,0.0,0.0,7.0,1.0,12.0,11.0
DEBIT,Standard Class,1,Boxing & MMA,Corporate,197.8899994,West Asia,November,0.0,0.0,29.0,1.0,12.0,11.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,351.9599915,Southeast Asia,March,0.0,0.0,7.0,1.0,6.0,3.0
DEBIT,Standard Class,1,Electronics,Corporate,92.93000031,Oceania,December,0.0,0.0,9.0,1.0,3.0,10.0
DEBIT,Standard Class,1,Cardio Equipment,Corporate,331.9700012,South Asia,January,0.0,0.0,7.0,1.0,9.0,0.0
DEBIT,Standard Class,1,Cleats,Corporate,237.5599976,South Asia,February,0.0,0.0,0.0,1.0,9.0,8.0
DEBIT,Standard Class,1,Cleats,Corporate,230.3600006,Central Asia,September,0.0,0.0,0.0,1.0,22.0,6.0
DEBIT,Standard Class,1,Cleats,Corporate,230.3600006,Eastern Asia,November,0.0,0.0,0.0,1.0,10.0,11.0
DEBIT,Standard Class,1,Cleats,Corporate,226.7599945,Eastern Asia,January,0.0,0.0,0.0,1.0,10.0,0.0
DEBIT,Standard Class,1,Cleats,Corporate,211.1600037,South Asia,November,0.0,0.0,0.0,1.0,9.0,11.0
DEBIT,Standard Class,1,Cleats,Corporate,208.7700043,South Asia,November,0.0,0.0,0.0,1.0,9.0,11.0
DEBIT,Standard Class,1,Cleats,Corporate,203.9700012,Southeast Asia,February,0.0,0.0,0.0,1.0,6.0,8.0
DEBIT,Standard Class,1,Cleats,Corporate,199.1699982,Oceania,December,0.0,0.0,0.0,1.0,3.0,10.0
DEBIT,Standard Class,1,Cleats,Corporate,196.7700043,Eastern Asia,February,0.0,0.0,0.0,1.0,10.0,8.0
DEBIT,Standard Class,1,Cleats,Corporate,196.7700043,Oceania,December,0.0,0.0,0.0,1.0,3.0,10.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,159.9600067,Oceania,April,0.0,0.0,8.0,1.0,3.0,5.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,200.0,Oceania,March,0.0,0.0,2.0,1.0,3.0,3.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,200.0,South Asia,January,0.0,0.0,2.0,1.0,9.0,0.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,198.0,Southeast Asia,February,0.0,0.0,2.0,1.0,6.0,8.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,156.7599945,Southeast Asia,November,0.0,0.0,8.0,1.0,6.0,11.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,155.1600037,Southeast Asia,January,0.0,0.0,8.0,1.0,6.0,0.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,155.1600037,West Asia,January,0.0,0.0,8.0,1.0,12.0,0.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,190.0,Southeast Asia,February,0.0,0.0,2.0,1.0,6.0,8.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,186.0,Eastern Asia,November,0.0,0.0,2.0,1.0,10.0,11.0
DEBIT,Standard Class,1,Women's Apparel,Corporate,182.0,Oceania,December,0.0,0.0,2.0,1.0,3.0,10.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,145.5599976,West Asia,November,0.0,0.0,8.0,1.0,12.0,11.0
DEBIT,Standard Class,1,Shop By Sport,Corporate,140.7599945,South Asia,March,0.0,0.0,8.0,1.0,9.0,3.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,174.0,Eastern Asia,November,1.0,0.0,2.0,0.0,10.0,11.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,174.0,Oceania,February,1.0,0.0,2.0,0.0,3.0,8.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,174.0,Southeast Asia,November,1.0,0.0,2.0,0.0,6.0,11.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,168.0,Southeast Asia,December,1.0,0.0,2.0,0.0,6.0,10.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,132.7700043,South Asia,February,1.0,0.0,8.0,0.0,9.0,8.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,399.9599915,West of USA,June,1.0,0.0,7.0,0.0,8.0,7.0
TRANSFER,Standard Class,1,Electronics,Consumer,91.80999756,South of  USA,May,1.0,0.0,9.0,0.0,14.0,4.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,319.9700012,East of USA,May,1.0,0.0,7.0,0.0,11.0,4.0
TRANSFER,Standard Class,1,Cleats,Consumer,232.7599945,South of  USA,June,1.0,0.0,0.0,0.0,14.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,230.3600006,West of USA,July,1.0,0.0,0.0,0.0,8.0,1.0
TRANSFER,Standard Class,1,Cleats,Consumer,227.9600067,South of  USA,July,1.0,0.0,0.0,0.0,14.0,1.0
TRANSFER,Standard Class,1,Cleats,Consumer,227.9600067,West of USA,May,1.0,0.0,0.0,0.0,8.0,4.0
TRANSFER,Standard Class,1,Cleats,Consumer,223.1600037,East of USA,May,1.0,0.0,0.0,0.0,11.0,4.0
TRANSFER,Standard Class,1,Cleats,Consumer,218.3600006,East of USA,June,1.0,0.0,0.0,0.0,11.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,215.9600067,US Center,August,1.0,0.0,0.0,0.0,13.0,2.0
TRANSFER,Standard Class,1,Cleats,Consumer,208.7700043,West of USA,May,1.0,0.0,0.0,0.0,8.0,4.0
TRANSFER,Standard Class,1,Cleats,Consumer,203.9700012,West of USA,May,1.0,0.0,0.0,0.0,8.0,4.0
TRANSFER,Standard Class,1,Cleats,Consumer,191.9700012,East of USA,August,1.0,0.0,0.0,0.0,11.0,2.0
TRANSFER,Standard Class,1,Cleats,Consumer,179.9700012,US Center,May,1.0,0.0,0.0,0.0,13.0,4.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,200.0,West of USA,August,1.0,0.0,2.0,0.0,8.0,2.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,198.0,East of USA,July,1.0,0.0,2.0,0.0,11.0,1.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,196.0,South of  USA,August,1.0,0.0,2.0,0.0,14.0,2.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,194.0,US Center,August,1.0,0.0,2.0,0.0,13.0,2.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,151.9600067,South of  USA,August,1.0,0.0,8.0,0.0,14.0,2.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,140.7599945,South of  USA,June,1.0,0.0,8.0,0.0,14.0,7.0
TRANSFER,Standard Class,1,Trade-In,Consumer,85.3199997,East of USA,May,1.0,0.0,14.0,0.0,11.0,4.0
TRANSFER,Standard Class,1,Electronics,Consumer,121.5599976,South of  USA,May,1.0,0.0,9.0,0.0,14.0,4.0
TRANSFER,Standard Class,1,Tennis & Racquet,Consumer,161.9600067,West of USA,April,1.0,0.0,36.0,0.0,8.0,5.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,399.9599915,South of  USA,June,1.0,0.0,7.0,0.0,14.0,7.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,399.9599915,South of  USA,April,1.0,0.0,7.0,0.0,14.0,5.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,395.9599915,East of USA,May,1.0,0.0,7.0,0.0,11.0,4.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,379.9599915,East of USA,April,1.0,0.0,7.0,0.0,11.0,5.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,377.9599915,West of USA,August,1.0,0.0,7.0,0.0,8.0,2.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,363.9599915,West of USA,August,1.0,0.0,7.0,0.0,8.0,2.0
TRANSFER,Standard Class,1,Cleats,Consumer,239.9600067,West of USA,April,1.0,0.0,0.0,0.0,8.0,5.0
TRANSFER,Standard Class,1,Cleats,Consumer,237.5599976,East of USA,July,1.0,0.0,0.0,0.0,11.0,1.0
TRANSFER,Standard Class,1,Cleats,Consumer,237.5599976,West of USA,April,1.0,0.0,0.0,0.0,8.0,5.0
TRANSFER,Standard Class,1,Cleats,Consumer,218.3600006,West of USA,April,1.0,0.0,0.0,0.0,8.0,5.0
TRANSFER,Standard Class,1,Cleats,Consumer,215.9600067,South of  USA,July,1.0,0.0,0.0,0.0,14.0,1.0
TRANSFER,Standard Class,1,Cleats,Consumer,196.7700043,East of USA,April,1.0,0.0,0.0,0.0,11.0,5.0
TRANSFER,Standard Class,1,Cleats,Consumer,191.9700012,East of USA,May,1.0,0.0,0.0,0.0,11.0,4.0
TRANSFER,Standard Class,1,Cleats,Consumer,191.9700012,West of USA,April,1.0,0.0,0.0,0.0,8.0,5.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,159.9600067,South of  USA,July,1.0,0.0,8.0,0.0,14.0,1.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,151.1600037,East of USA,July,1.0,0.0,8.0,0.0,11.0,1.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,189.0,West of USA,June,1.0,0.0,2.0,0.0,8.0,7.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,182.0,West of USA,August,1.0,0.0,2.0,0.0,8.0,2.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,135.9700012,US Center,June,1.0,0.0,8.0,0.0,13.0,7.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,168.0,East of USA,August,1.0,0.0,2.0,0.0,11.0,2.0
TRANSFER,Standard Class,1,Girls' Apparel,Consumer,134.3699951,South of  USA,July,1.0,0.0,12.0,0.0,14.0,1.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,166.0,East of USA,August,1.0,0.0,2.0,0.0,11.0,2.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,150.0,US Center,April,1.0,0.0,2.0,0.0,13.0,5.0
TRANSFER,Standard Class,1,Accessories,Consumer,90.95999908,East of USA,July,1.0,0.0,10.0,0.0,11.0,1.0
TRANSFER,Standard Class,1,Trade-In,Consumer,53.09000015,West of USA,April,1.0,0.0,14.0,0.0,8.0,5.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,439.9599915,East Africa,September,1.0,0.0,7.0,0.0,18.0,6.0
TRANSFER,Standard Class,1,Cleats,Consumer,251.9600067,West Africa,September,1.0,0.0,0.0,0.0,16.0,6.0
TRANSFER,Standard Class,1,Cleats,Consumer,245.9600067,West Africa,January,1.0,0.0,0.0,0.0,16.0,0.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,232.5,West Africa,January,1.0,0.0,2.0,0.0,16.0,0.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,419.9599915,Southern Africa,January,1.0,0.0,7.0,0.0,20.0,0.0
TRANSFER,Standard Class,1,Cleats,Consumer,290.9500122,North Africa,January,1.0,0.0,0.0,0.0,17.0,0.0
TRANSFER,Standard Class,1,Cleats,Consumer,284.9500122,East Africa,September,1.0,0.0,0.0,0.0,18.0,6.0
TRANSFER,Standard Class,1,Cleats,Consumer,272.9500122,Central Africa,September,1.0,0.0,0.0,0.0,19.0,6.0
TRANSFER,Standard Class,1,Cleats,Consumer,251.9600067,North Africa,November,1.0,0.0,0.0,0.0,17.0,11.0
TRANSFER,Standard Class,1,Cleats,Consumer,251.9600067,North Africa,September,1.0,0.0,0.0,0.0,17.0,6.0
TRANSFER,Standard Class,1,Girls' Apparel,Consumer,116.25,Central Africa,December,1.0,0.0,12.0,0.0,19.0,10.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,207.5,North Africa,September,1.0,0.0,2.0,0.0,17.0,6.0
TRANSFER,Standard Class,1,Accessories,Consumer,109.9599991,North Africa,November,1.0,0.0,10.0,0.0,17.0,11.0
TRANSFER,Standard Class,1,Trade-In,Consumer,91.26000214,West Africa,January,1.0,0.0,14.0,0.0,16.0,0.0
TRANSFER,Standard Class,1,Lacrosse,Consumer,124.9499969,Northern Europe,October,1.0,0.0,35.0,0.0,4.0,9.0
TRANSFER,Standard Class,1,Baseball & Softball,Consumer,239.9600067,Northern Europe,October,1.0,0.0,18.0,0.0,4.0,9.0
TRANSFER,Standard Class,1,Tennis & Racquet,Consumer,179.9600067,Western Europe,September,1.0,0.0,36.0,0.0,1.0,6.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,454.9500122,Western Europe,August,1.0,0.0,7.0,0.0,1.0,2.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,434.9599915,Western Europe,July,1.0,0.0,7.0,0.0,1.0,1.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,424.9599915,Eastern Europe,January,1.0,0.0,7.0,0.0,15.0,0.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,414.9599915,Western Europe,June,1.0,0.0,7.0,0.0,1.0,7.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,409.9599915,Western Europe,September,1.0,0.0,7.0,0.0,1.0,6.0
TRANSFER,Standard Class,1,Fitness Accessories,Consumer,139.9600067,Western Europe,June,1.0,0.0,37.0,0.0,1.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,296.9500122,Western Europe,August,1.0,0.0,0.0,0.0,1.0,2.0
TRANSFER,Standard Class,1,Cleats,Consumer,290.9500122,Western Europe,June,1.0,0.0,0.0,0.0,1.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,284.9500122,Southern Europe,October,1.0,0.0,0.0,0.0,5.0,9.0
TRANSFER,Standard Class,1,Cleats,Consumer,278.9500122,Western Europe,June,1.0,0.0,0.0,0.0,1.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,239.9600067,Northern Europe,July,1.0,0.0,0.0,0.0,4.0,1.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,197.9499969,Southern Europe,August,1.0,0.0,8.0,0.0,5.0,2.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,191.9499969,Northern Europe,August,1.0,0.0,8.0,0.0,4.0,2.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,188.9499969,Southern Europe,September,1.0,0.0,8.0,0.0,5.0,6.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,225.0,Western Europe,October,1.0,0.0,2.0,0.0,1.0,9.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,220.0,Southern Europe,September,1.0,0.0,2.0,0.0,5.0,6.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,220.0,Western Europe,October,1.0,0.0,2.0,0.0,1.0,9.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,212.5,Southern Europe,October,1.0,0.0,2.0,0.0,5.0,9.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,169.9600067,Western Europe,June,1.0,0.0,8.0,0.0,1.0,7.0
TRANSFER,Standard Class,1,Accessories,Consumer,119.9499969,Western Europe,July,1.0,0.0,10.0,0.0,1.0,1.0
TRANSFER,Standard Class,1,Trade-In,Consumer,65.55999756,Western Europe,July,1.0,0.0,14.0,0.0,1.0,1.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,434.9599915,Western Europe,June,1.0,0.0,7.0,0.0,1.0,7.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,414.9599915,Western Europe,October,1.0,0.0,7.0,0.0,1.0,9.0
TRANSFER,Standard Class,1,Cardio Equipment,Consumer,374.9599915,Western Europe,August,1.0,0.0,7.0,0.0,1.0,2.0
TRANSFER,Standard Class,1,Cleats,Consumer,299.9500122,Northern Europe,September,1.0,0.0,0.0,0.0,4.0,6.0
TRANSFER,Standard Class,1,Cleats,Consumer,299.9500122,Southern Europe,June,1.0,0.0,0.0,0.0,5.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,299.9500122,Western Europe,July,1.0,0.0,0.0,0.0,1.0,1.0
TRANSFER,Standard Class,1,Cleats,Consumer,296.9500122,Western Europe,August,1.0,0.0,0.0,0.0,1.0,2.0
TRANSFER,Standard Class,1,Cleats,Consumer,284.9500122,Northern Europe,June,1.0,0.0,0.0,0.0,4.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,269.9599915,Western Europe,August,1.0,0.0,0.0,0.0,1.0,2.0
TRANSFER,Standard Class,1,Cleats,Consumer,269.9599915,Western Europe,September,1.0,0.0,0.0,0.0,1.0,6.0
TRANSFER,Standard Class,1,Cleats,Consumer,263.9599915,Western Europe,June,1.0,0.0,0.0,0.0,1.0,7.0
TRANSFER,Standard Class,1,Cleats,Consumer,254.9600067,Western Europe,July,1.0,0.0,0.0,0.0,1.0,1.0
TRANSFER,Standard Class,1,Cleats,Consumer,245.9600067,Northern Europe,October,1.0,0.0,0.0,0.0,4.0,9.0
TRANSFER,Standard Class,1,Cleats,Consumer,239.9600067,Western Europe,September,1.0,0.0,0.0,0.0,1.0,6.0
TRANSFER,Standard Class,1,Cleats,Consumer,224.9600067,Southern Europe,July,1.0,0.0,0.0,0.0,5.0,1.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,242.5,Northern Europe,January,1.0,0.0,2.0,0.0,4.0,0.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,242.5,Western Europe,July,1.0,0.0,2.0,0.0,1.0,1.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,236.25,Western Europe,September,1.0,0.0,2.0,0.0,1.0,6.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,185.9499969,Western Europe,August,1.0,0.0,8.0,0.0,1.0,2.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,227.5,Southern Europe,July,1.0,0.0,2.0,0.0,5.0,1.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,181.9499969,Western Europe,July,1.0,0.0,8.0,0.0,1.0,1.0
TRANSFER,Standard Class,1,Women's Apparel,Consumer,227.5,Western Europe,October,1.0,0.0,2.0,0.0,1.0,9.0
TRANSFER,Standard Class,1,Shop By Sport,Consumer,179.9600067,Southern Europe,June,1.0,0.0,8.0,0.0,5.0,7.0
