Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName,Type_index,ShippingMode_index,CategoryName_index,CustomerSegment_index,OrderRegion_index,ShippingMonthName_index
PAYMENT,Standard Class,0,Cleats,Home Office,269.9599915,Northern Europe,October,2.0,0.0,0.0,2.0,4.0,9.0
PAYMENT,Standard Class,0,Cleats,Home Office,254.9600067,Northern Europe,June,2.0,0.0,0.0,2.0,4.0,7.0
PAYMENT,Standard Class,0,Cleats,Home Office,254.9600067,Southern Europe,September,2.0,0.0,0.0,2.0,5.0,6.0
PAYMENT,Standard Class,0,Cleats,Home Office,251.9600067,Western Europe,August,2.0,0.0,0.0,2.0,1.0,2.0
PAYMENT,Standard Class,0,Cleats,Home Office,245.9600067,Western Europe,August,2.0,0.0,0.0,2.0,1.0,2.0
PAYMENT,Standard Class,0,Cleats,Home Office,239.9600067,Northern Europe,September,2.0,0.0,0.0,2.0,4.0,6.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,250.0,Northern Europe,August,2.0,0.0,2.0,2.0,4.0,2.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,199.9499969,Western Europe,August,2.0,0.0,8.0,2.0,1.0,2.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,185.9499969,Southern Europe,October,2.0,0.0,8.0,2.0,5.0,9.0
PAYMENT,Standard Class,0,Girls' Apparel,Home Office,108.75,Northern Europe,August,2.0,0.0,12.0,2.0,4.0,2.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,217.5,Northern Europe,July,2.0,0.0,2.0,2.0,4.0,1.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,212.5,Northern Europe,October,2.0,0.0,2.0,2.0,4.0,9.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,212.5,Western Europe,October,2.0,0.0,2.0,2.0,1.0,9.0
PAYMENT,Standard Class,0,Girls' Apparel,Home Office,290.5,Eastern Europe,September,2.0,0.0,12.0,2.0,15.0,6.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,207.5,Northern Europe,July,2.0,0.0,2.0,2.0,4.0,1.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,205.0,Western Europe,August,2.0,0.0,2.0,2.0,1.0,2.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,200.0,Southern Europe,August,2.0,0.0,2.0,2.0,5.0,2.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,159.9600067,Western Europe,October,2.0,0.0,8.0,2.0,1.0,9.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,200.0,Western Europe,October,2.0,0.0,2.0,2.0,1.0,9.0
PAYMENT,Standard Class,0,Trade-In,Home Office,75.94999695,Southern Europe,September,2.0,0.0,14.0,2.0,5.0,6.0
PAYMENT,Standard Class,0,Accessories,Home Office,113.6999969,Northern Europe,August,2.0,0.0,10.0,2.0,4.0,2.0
PAYMENT,Standard Class,0,Cleats,Home Office,299.9500122,South America,February,2.0,0.0,0.0,2.0,2.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,237.5,Central America,June,2.0,0.0,2.0,2.0,0.0,7.0
PAYMENT,Standard Class,0,Lacrosse,Home Office,112.4599991,Central America,January,2.0,0.0,35.0,2.0,0.0,0.0
PAYMENT,Standard Class,0,Fitness Accessories,Home Office,167.9499969,Central America,April,2.0,0.0,37.0,2.0,0.0,5.0
PAYMENT,Standard Class,0,Boxing & MMA,Home Office,377.9599915,South America,June,2.0,0.0,29.0,2.0,2.0,7.0
PAYMENT,Standard Class,0,Cardio Equipment,Home Office,414.9599915,South America,May,2.0,0.0,7.0,2.0,2.0,4.0
PAYMENT,Standard Class,0,Cardio Equipment,Home Office,414.9599915,South America,May,2.0,0.0,7.0,2.0,2.0,4.0
PAYMENT,Standard Class,0,Cardio Equipment,Home Office,399.9599915,Central America,January,2.0,0.0,7.0,2.0,0.0,0.0
PAYMENT,Standard Class,0,Cardio Equipment,Home Office,399.9599915,South America,May,2.0,0.0,7.0,2.0,2.0,4.0
PAYMENT,Standard Class,0,Cleats,Home Office,293.9500122,Caribbean,May,2.0,0.0,0.0,2.0,7.0,4.0
PAYMENT,Standard Class,0,Cleats,Home Office,290.9500122,South America,June,2.0,0.0,0.0,2.0,2.0,7.0
PAYMENT,Standard Class,0,Cleats,Home Office,290.9500122,South America,March,2.0,0.0,0.0,2.0,2.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,284.9500122,Central America,June,2.0,0.0,0.0,2.0,0.0,7.0
PAYMENT,Standard Class,0,Cleats,Home Office,284.9500122,Central America,March,2.0,0.0,0.0,2.0,0.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,283.4500122,Central America,February,2.0,0.0,0.0,2.0,0.0,8.0
PAYMENT,Standard Class,0,Cleats,Home Office,278.9500122,Central America,March,2.0,0.0,0.0,2.0,0.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,260.9599915,Central America,March,2.0,0.0,0.0,2.0,0.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,254.9600067,Caribbean,May,2.0,0.0,0.0,2.0,7.0,4.0
PAYMENT,Standard Class,0,Cleats,Home Office,254.9600067,Central America,March,2.0,0.0,0.0,2.0,0.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,248.9600067,Caribbean,April,2.0,0.0,0.0,2.0,7.0,5.0
PAYMENT,Standard Class,0,Cleats,Home Office,248.9600067,South America,March,2.0,0.0,0.0,2.0,2.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,245.9600067,South America,March,2.0,0.0,0.0,2.0,2.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,245.9600067,South America,January,2.0,0.0,0.0,2.0,2.0,0.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,250.0,Central America,February,2.0,0.0,2.0,2.0,0.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,250.0,South America,May,2.0,0.0,2.0,2.0,2.0,4.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,250.0,South America,March,2.0,0.0,2.0,2.0,2.0,3.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,247.5,Central America,April,2.0,0.0,2.0,2.0,0.0,5.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,189.9499969,Central America,February,2.0,0.0,8.0,2.0,0.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,237.5,Central America,February,2.0,0.0,2.0,2.0,0.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,237.5,South America,March,2.0,0.0,2.0,2.0,2.0,3.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,188.9499969,Central America,January,2.0,0.0,8.0,2.0,0.0,0.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,188.9499969,Central America,February,2.0,0.0,8.0,2.0,0.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,232.5,Caribbean,April,2.0,0.0,2.0,2.0,7.0,5.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,227.5,Caribbean,April,2.0,0.0,2.0,2.0,7.0,5.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,179.9600067,Central America,March,2.0,0.0,8.0,2.0,0.0,3.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,217.5,South America,March,2.0,0.0,2.0,2.0,2.0,3.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,212.5,South America,January,2.0,0.0,2.0,2.0,2.0,0.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,163.9600067,Central America,April,2.0,0.0,8.0,2.0,0.0,5.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,205.0,Central America,January,2.0,0.0,2.0,2.0,0.0,0.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,200.0,Central America,February,2.0,0.0,2.0,2.0,0.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,200.0,South America,May,2.0,0.0,2.0,2.0,2.0,4.0
PAYMENT,Standard Class,0,Electronics,Home Office,143.9600067,Central America,January,2.0,0.0,9.0,2.0,0.0,0.0
PAYMENT,Standard Class,0,Accessories,Home Office,109.9599991,Caribbean,May,2.0,0.0,10.0,2.0,7.0,4.0
PAYMENT,Standard Class,0,Trade-In,Home Office,87.95999908,Caribbean,February,2.0,0.0,14.0,2.0,7.0,8.0
PAYMENT,Standard Class,0,Hunting & Shooting,Home Office,142.4499969,Central America,May,2.0,0.0,27.0,2.0,0.0,4.0
PAYMENT,Standard Class,0,Electronics,Home Office,132.25,South Asia,January,2.0,0.0,9.0,2.0,9.0,0.0
PAYMENT,Standard Class,0,Cardio Equipment,Home Office,434.9599915,West Asia,September,2.0,0.0,7.0,2.0,12.0,6.0
PAYMENT,Standard Class,0,Cleats,Home Office,293.9500122,West Asia,November,2.0,0.0,0.0,2.0,12.0,11.0
PAYMENT,Standard Class,0,Cleats,Home Office,290.9500122,South Asia,March,2.0,0.0,0.0,2.0,9.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,287.9500122,South Asia,March,2.0,0.0,0.0,2.0,9.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,278.9500122,West Asia,December,2.0,0.0,0.0,2.0,12.0,10.0
PAYMENT,Standard Class,0,Cleats,Home Office,272.9500122,Southeast Asia,December,2.0,0.0,0.0,2.0,6.0,10.0
PAYMENT,Standard Class,0,Cleats,Home Office,263.9599915,Southeast Asia,March,2.0,0.0,0.0,2.0,6.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,260.9599915,Eastern Asia,March,2.0,0.0,0.0,2.0,10.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,254.9600067,South Asia,November,2.0,0.0,0.0,2.0,9.0,11.0
PAYMENT,Standard Class,0,Cleats,Home Office,251.9600067,South Asia,January,2.0,0.0,0.0,2.0,9.0,0.0
PAYMENT,Standard Class,0,Cleats,Home Office,248.9600067,Oceania,March,2.0,0.0,0.0,2.0,3.0,3.0
PAYMENT,Standard Class,0,Cleats,Home Office,248.9600067,South Asia,November,2.0,0.0,0.0,2.0,9.0,11.0
PAYMENT,Standard Class,0,Cleats,Home Office,248.9600067,West Asia,January,2.0,0.0,0.0,2.0,12.0,0.0
PAYMENT,Standard Class,0,Cleats,Home Office,245.9600067,West Asia,January,2.0,0.0,0.0,2.0,12.0,0.0
PAYMENT,Standard Class,0,Cleats,Home Office,239.9600067,Eastern Asia,December,2.0,0.0,0.0,2.0,10.0,10.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,250.0,Oceania,April,2.0,0.0,2.0,2.0,3.0,5.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,247.5,Oceania,February,2.0,0.0,2.0,2.0,3.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,237.5,South Asia,November,2.0,0.0,2.0,2.0,9.0,11.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,227.5,South Asia,February,2.0,0.0,2.0,2.0,9.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,227.5,Southeast Asia,November,2.0,0.0,2.0,2.0,6.0,11.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,179.9600067,South Asia,October,2.0,0.0,8.0,2.0,9.0,9.0
PAYMENT,Standard Class,0,Girls' Apparel,Home Office,315.0,West Asia,October,2.0,0.0,12.0,2.0,12.0,9.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,173.9600067,South Asia,December,2.0,0.0,8.0,2.0,9.0,10.0
PAYMENT,Standard Class,0,Girls' Apparel,Home Office,297.5,Eastern Asia,February,2.0,0.0,12.0,2.0,10.0,8.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,210.0,Eastern Asia,January,2.0,0.0,2.0,2.0,10.0,0.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,210.0,Southeast Asia,March,2.0,0.0,2.0,2.0,6.0,3.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,205.0,Southeast Asia,December,2.0,0.0,2.0,2.0,6.0,10.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,200.0,South Asia,October,2.0,0.0,2.0,2.0,9.0,9.0
PAYMENT,Standard Class,0,Accessories,Home Office,108.7099991,Oceania,April,2.0,0.0,10.0,2.0,3.0,5.0
PAYMENT,Standard Class,0,Electronics,Home Office,135.9600067,Oceania,January,2.0,0.0,9.0,2.0,3.0,0.0
PAYMENT,Standard Class,0,Electronics,Home Office,199.1600037,South Asia,September,2.0,0.0,9.0,2.0,9.0,6.0
PAYMENT,Standard Class,0,Accessories,Home Office,93.70999908,Oceania,October,2.0,0.0,10.0,2.0,3.0,9.0
PAYMENT,Standard Class,0,Fitness Accessories,Home Office,159.1999969,West of USA,April,2.0,0.0,37.0,2.0,8.0,5.0
PAYMENT,Standard Class,0,Electronics,Home Office,140.7599945,East of USA,August,2.0,0.0,9.0,2.0,11.0,2.0
PAYMENT,Standard Class,0,Cleats,Home Office,293.9500122,East of USA,July,2.0,0.0,0.0,2.0,11.0,1.0
PAYMENT,Standard Class,0,Cleats,Home Office,287.9500122,US Center,June,2.0,0.0,0.0,2.0,13.0,7.0
PAYMENT,Standard Class,0,Cleats,Home Office,284.9500122,West of USA,June,2.0,0.0,0.0,2.0,8.0,7.0
PAYMENT,Standard Class,0,Cleats,Home Office,245.9600067,East of USA,June,2.0,0.0,0.0,2.0,11.0,7.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,247.5,South of  USA,April,2.0,0.0,2.0,2.0,14.0,5.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,245.0,East of USA,June,2.0,0.0,2.0,2.0,11.0,7.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,245.0,South of  USA,May,2.0,0.0,2.0,2.0,14.0,4.0
PAYMENT,Standard Class,0,Shop By Sport,Home Office,195.9499969,West of USA,June,2.0,0.0,8.0,2.0,8.0,7.0
PAYMENT,Standard Class,0,Women's Apparel,Home Office,232.5,West of USA,July,2.0,0.0,2.0,2.0,8.0,1.0
TRANSFER,Same Day,0,Children's Clothing,Home Office,349.9599915,Western Europe,October,1.0,3.0,16.0,2.0,1.0,9.0
TRANSFER,Same Day,0,Cleats,Home Office,58.79000092,Western Europe,August,1.0,3.0,0.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,123.4899979,Western Europe,August,1.0,3.0,1.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,122.8399963,Western Europe,June,1.0,3.0,1.0,2.0,1.0,7.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,120.8899994,Western Europe,June,1.0,3.0,1.0,2.0,1.0,7.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,114.3899994,Western Europe,September,1.0,3.0,1.0,2.0,1.0,6.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,107.8899994,Northern Europe,July,1.0,3.0,1.0,2.0,4.0,1.0
TRANSFER,Same Day,0,Children's Clothing,Home Office,267.8299866,Southern Europe,October,1.0,3.0,16.0,2.0,5.0,9.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,299.980011,Western Europe,September,1.0,3.0,6.0,2.0,1.0,6.0
TRANSFER,Same Day,0,Hunting & Shooting,Home Office,139.4900055,Western Europe,June,1.0,3.0,27.0,2.0,1.0,7.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,269.980011,Western Europe,June,1.0,3.0,6.0,2.0,1.0,7.0
TRANSFER,Same Day,0,Books,Home Office,28.28000069,Northern Europe,October,1.0,3.0,31.0,2.0,4.0,9.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,118.2900009,Western Europe,August,1.0,3.0,1.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Hunting & Shooting,Home Office,146.9900055,Western Europe,August,1.0,3.0,27.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Fishing,Home Office,387.980011,Southern Europe,June,1.0,3.0,4.0,2.0,5.0,7.0
TRANSFER,Same Day,0,Fishing,Home Office,371.980011,Northern Europe,August,1.0,3.0,4.0,2.0,4.0,2.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,248.9799957,Southern Europe,July,1.0,3.0,6.0,2.0,5.0,1.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,254.9799957,South America,February,1.0,3.0,6.0,2.0,2.0,8.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,128.6900024,South America,March,1.0,3.0,1.0,2.0,2.0,3.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,120.8899994,Caribbean,April,1.0,3.0,1.0,2.0,7.0,5.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,118.2900009,Central America,June,1.0,3.0,1.0,2.0,0.0,7.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,118.2900009,Central America,February,1.0,3.0,1.0,2.0,0.0,8.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,116.9899979,Central America,March,1.0,3.0,1.0,2.0,0.0,3.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,110.4899979,Central America,May,1.0,3.0,1.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Cleats,Home Office,50.38999939,Central America,February,1.0,3.0,0.0,2.0,0.0,8.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,109.1900024,Central America,May,1.0,3.0,1.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,106.5899963,Central America,May,1.0,3.0,1.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Electronics,Home Office,26.22999954,Central America,May,1.0,3.0,9.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,293.980011,Central America,February,1.0,3.0,6.0,2.0,0.0,8.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,290.980011,Central America,February,1.0,3.0,6.0,2.0,0.0,8.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,278.980011,Central America,March,1.0,3.0,6.0,2.0,0.0,3.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,278.980011,Central America,May,1.0,3.0,6.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Fishing,Home Office,359.980011,Central America,March,1.0,3.0,4.0,2.0,0.0,3.0
TRANSFER,Same Day,0,Cleats,Home Office,56.99000168,Southeast Asia,January,1.0,3.0,0.0,2.0,6.0,0.0
TRANSFER,Same Day,0,Women's Clothing,Home Office,189.9199982,Oceania,January,1.0,3.0,17.0,2.0,3.0,0.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,110.4899979,Oceania,March,1.0,3.0,1.0,2.0,3.0,3.0
TRANSFER,Same Day,0,Fishing,Home Office,395.980011,Southeast Asia,January,1.0,3.0,4.0,2.0,6.0,0.0
TRANSFER,Same Day,0,Pet Supplies,Home Office,83.55999756,Southeast Asia,December,1.0,3.0,24.0,2.0,6.0,10.0
TRANSFER,Same Day,0,Pet Supplies,Home Office,70.05000305,Southeast Asia,November,1.0,3.0,24.0,2.0,6.0,11.0
TRANSFER,Same Day,0,Health and Beauty,Home Office,278.3900146,Eastern Asia,January,1.0,3.0,33.0,2.0,10.0,0.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,129.9900055,West Asia,September,1.0,3.0,1.0,2.0,12.0,6.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,128.6900024,West Asia,September,1.0,3.0,1.0,2.0,12.0,6.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,127.3899994,West Asia,September,1.0,3.0,1.0,2.0,12.0,6.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,122.8399963,West Asia,December,1.0,3.0,1.0,2.0,12.0,10.0
TRANSFER,Same Day,0,Women's Clothing,Home Office,200.7100067,Oceania,January,1.0,3.0,17.0,2.0,3.0,0.0
TRANSFER,Same Day,0,Cleats,Home Office,53.99000168,Oceania,March,1.0,3.0,0.0,2.0,3.0,3.0
TRANSFER,Same Day,0,Fishing,Home Office,379.980011,Oceania,December,1.0,3.0,4.0,2.0,3.0,10.0
TRANSFER,Same Day,0,Cleats,Home Office,52.18999863,US Center,July,1.0,3.0,0.0,2.0,13.0,1.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,106.5899963,US Center,July,1.0,3.0,1.0,2.0,13.0,1.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,260.980011,East of USA,July,1.0,3.0,6.0,2.0,11.0,1.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,127.3899994,South of  USA,April,1.0,3.0,1.0,2.0,14.0,5.0
TRANSFER,Same Day,0,Men's Footwear,Home Office,118.2900009,US Center,July,1.0,3.0,1.0,2.0,13.0,1.0
TRANSFER,Same Day,0,Camping & Hiking,Home Office,287.980011,South of  USA,April,1.0,3.0,6.0,2.0,14.0,5.0
TRANSFER,Same Day,0,Cleats,Home Office,98.37999725,Southern Europe,June,1.0,3.0,0.0,2.0,5.0,7.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,97.0,Northern Europe,August,1.0,3.0,2.0,2.0,4.0,2.0
TRANSFER,Same Day,0,Cleats,Home Office,101.9800034,South America,February,1.0,3.0,0.0,2.0,2.0,8.0
TRANSFER,Same Day,0,Golf Balls,Home Office,33.18000031,Central America,May,1.0,3.0,11.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,173.9799957,Central America,May,1.0,3.0,7.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,165.9799957,South America,March,1.0,3.0,7.0,2.0,2.0,3.0
TRANSFER,Same Day,0,Shop By Sport,Home Office,70.37999725,Central America,May,1.0,3.0,8.0,2.0,0.0,4.0
TRANSFER,Same Day,0,Kids' Golf Clubs,Home Office,163.7799988,Central America,June,1.0,3.0,32.0,2.0,0.0,7.0
TRANSFER,Same Day,0,Cleats,Home Office,104.3799973,Southeast Asia,November,1.0,3.0,0.0,2.0,6.0,11.0
TRANSFER,Same Day,0,Trade-In,Home Office,41.56000137,Oceania,March,1.0,3.0,14.0,2.0,3.0,3.0
TRANSFER,Same Day,0,Baseball & Softball,Home Office,113.3799973,Oceania,March,1.0,3.0,18.0,2.0,3.0,3.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,57.0,West Asia,December,1.0,3.0,7.0,2.0,12.0,10.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,82.0,West Asia,January,1.0,3.0,2.0,2.0,12.0,0.0
TRANSFER,Same Day,0,Electronics,Home Office,53.18000031,South of  USA,April,1.0,3.0,9.0,2.0,14.0,5.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,245.9799957,Western Europe,October,1.0,3.0,7.0,2.0,1.0,9.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,251.9700012,Northern Europe,August,1.0,3.0,7.0,2.0,4.0,2.0
TRANSFER,Same Day,0,Cleats,Home Office,156.5700073,Western Europe,August,1.0,3.0,0.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Electronics,Home Office,91.16999817,Caribbean,April,1.0,3.0,9.0,2.0,7.0,5.0
TRANSFER,Same Day,0,Cleats,Home Office,170.9700012,Southeast Asia,January,1.0,3.0,0.0,2.0,6.0,0.0
TRANSFER,Same Day,0,Cleats,Home Office,149.3800049,East of USA,July,1.0,3.0,0.0,2.0,11.0,1.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,139.5,South of  USA,April,1.0,3.0,2.0,2.0,14.0,5.0
TRANSFER,Same Day,0,Cleats,Home Office,235.1600037,Western Europe,October,1.0,3.0,0.0,2.0,1.0,9.0
TRANSFER,Same Day,0,Cleats,Home Office,232.7599945,Western Europe,October,1.0,3.0,0.0,2.0,1.0,9.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,377.9599915,Southern Europe,June,1.0,3.0,7.0,2.0,5.0,7.0
TRANSFER,Same Day,0,Cleats,Home Office,230.3600006,Western Europe,August,1.0,3.0,0.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Cleats,Home Office,227.9600067,Western Europe,August,1.0,3.0,0.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Cleats,Home Office,211.1600037,Western Europe,August,1.0,3.0,0.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,174.0,Western Europe,August,1.0,3.0,2.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Trade-In,Home Office,47.97000122,Western Europe,August,1.0,3.0,14.0,2.0,1.0,2.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,347.9700012,Central America,March,1.0,3.0,7.0,2.0,0.0,3.0
TRANSFER,Same Day,0,Cleats,Home Office,235.1600037,Southeast Asia,January,1.0,3.0,0.0,2.0,6.0,0.0
TRANSFER,Same Day,0,Cleats,Home Office,235.1600037,West Asia,September,1.0,3.0,0.0,2.0,12.0,6.0
TRANSFER,Same Day,0,Cleats,Home Office,215.9600067,US Center,July,1.0,3.0,0.0,2.0,13.0,1.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,196.0,US Center,July,1.0,3.0,2.0,2.0,13.0,1.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,424.9599915,Western Europe,October,1.0,3.0,7.0,2.0,1.0,9.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,374.9599915,Western Europe,June,1.0,3.0,7.0,2.0,1.0,7.0
TRANSFER,Same Day,0,Cleats,Home Office,284.9500122,Western Europe,October,1.0,3.0,0.0,2.0,1.0,9.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,225.0,Western Europe,October,1.0,3.0,2.0,2.0,1.0,9.0
TRANSFER,Same Day,0,Shop By Sport,Home Office,173.9600067,Western Europe,June,1.0,3.0,8.0,2.0,1.0,7.0
TRANSFER,Same Day,0,Shop By Sport,Home Office,197.9499969,Southern Europe,July,1.0,3.0,8.0,2.0,5.0,1.0
TRANSFER,Same Day,0,Cardio Equipment,Home Office,449.9599915,Caribbean,April,1.0,3.0,7.0,2.0,7.0,5.0
TRANSFER,Same Day,0,Cleats,Home Office,287.9500122,Central America,March,1.0,3.0,0.0,2.0,0.0,3.0
TRANSFER,Same Day,0,Cleats,Home Office,245.9600067,Central America,June,1.0,3.0,0.0,2.0,0.0,7.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,200.0,South America,March,1.0,3.0,2.0,2.0,2.0,3.0
TRANSFER,Same Day,0,Cleats,Home Office,284.9500122,Oceania,March,1.0,3.0,0.0,2.0,3.0,3.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,247.5,Southeast Asia,December,1.0,3.0,2.0,2.0,6.0,10.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,245.0,Southeast Asia,December,1.0,3.0,2.0,2.0,6.0,10.0
TRANSFER,Same Day,0,Women's Apparel,Home Office,242.5,Southeast Asia,December,1.0,3.0,2.0,2.0,6.0,10.0
TRANSFER,Same Day,0,Shop By Sport,Home Office,163.9600067,West Asia,January,1.0,3.0,8.0,2.0,12.0,0.0
TRANSFER,Same Day,0,Shop By Sport,Home Office,173.9600067,US Center,July,1.0,3.0,8.0,2.0,13.0,1.0
TRANSFER,Second Class,0,Cardio Equipment,Home Office,96.98999786,North Africa,November,1.0,1.0,7.0,2.0,17.0,11.0
TRANSFER,Second Class,0,Women's Apparel,Home Office,37.5,East Africa,November,1.0,1.0,2.0,2.0,18.0,11.0
TRANSFER,Second Class,0,Men's Footwear,Home Office,126.0899963,East Africa,December,1.0,1.0,1.0,2.0,18.0,10.0
TRANSFER,Second Class,0,Cardio Equipment,Home Office,94.48999786,Northern Europe,August,1.0,1.0,7.0,2.0,4.0,2.0
TRANSFER,Second Class,0,Men's Footwear,Home Office,127.3899994,Southern Europe,June,1.0,1.0,1.0,2.0,5.0,7.0
TRANSFER,Second Class,0,Men's Footwear,Home Office,127.3899994,Western Europe,September,1.0,1.0,1.0,2.0,1.0,6.0
