Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName,Type_index,ShippingMode_index,CategoryName_index,CustomerSegment_index,OrderRegion_index,ShippingMonthName_index
TRANSFER,Standard Class,1,Men's Footwear,Home Office,129.9900055,South America,April,1.0,0.0,1.0,2.0,2.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,128.6900024,Caribbean,February,1.0,0.0,1.0,2.0,7.0,8.0
TRANSFER,Standard Class,1,Cleats,Home Office,59.38999939,Central America,May,1.0,0.0,0.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Cleats,Home Office,59.38999939,Central America,March,1.0,0.0,0.0,2.0,0.0,3.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,126.0899963,Central America,April,1.0,0.0,1.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,124.7900009,Central America,May,1.0,0.0,1.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,124.7900009,Central America,May,1.0,0.0,1.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,124.7900009,South America,May,1.0,0.0,1.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,123.4899979,Central America,May,1.0,0.0,1.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,123.4899979,South America,May,1.0,0.0,1.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Cleats,Home Office,56.68999863,South America,May,1.0,0.0,0.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,120.8899994,Central America,April,1.0,0.0,1.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,120.8899994,South America,June,1.0,0.0,1.0,2.0,2.0,7.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,118.2900009,Central America,April,1.0,0.0,1.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,116.9899979,South America,June,1.0,0.0,1.0,2.0,2.0,7.0
TRANSFER,Standard Class,1,Cleats,Home Office,52.79000092,Central America,February,1.0,0.0,0.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,113.0899963,Central America,May,1.0,0.0,1.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,113.0899963,South America,May,1.0,0.0,1.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,113.0899963,South America,March,1.0,0.0,1.0,2.0,2.0,3.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,110.4899979,Central America,May,1.0,0.0,1.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,110.4899979,Central America,May,1.0,0.0,1.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,107.8899994,Central America,May,1.0,0.0,1.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,107.8899994,Central America,April,1.0,0.0,1.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Cleats,Home Office,49.79000092,South America,March,1.0,0.0,0.0,2.0,2.0,3.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,106.5899963,Central America,April,1.0,0.0,1.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,103.9899979,Caribbean,January,1.0,0.0,1.0,2.0,7.0,0.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,103.9899979,Central America,June,1.0,0.0,1.0,2.0,0.0,7.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,103.9899979,Central America,February,1.0,0.0,1.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,97.48999786,Caribbean,January,1.0,0.0,1.0,2.0,7.0,0.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,97.48999786,Central America,June,1.0,0.0,1.0,2.0,0.0,7.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,97.48999786,Central America,February,1.0,0.0,1.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,47.5,South America,June,1.0,0.0,2.0,2.0,2.0,7.0
TRANSFER,Standard Class,1,Shop By Sport,Home Office,37.79000092,Central America,March,1.0,0.0,8.0,2.0,0.0,3.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,43.5,South America,April,1.0,0.0,2.0,2.0,2.0,5.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,42.5,Central America,February,1.0,0.0,2.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Trade-In,Home Office,15.67000008,South America,January,1.0,0.0,14.0,2.0,2.0,0.0
TRANSFER,Standard Class,1,Kids' Golf Clubs,Home Office,189.9900055,Central America,May,1.0,0.0,32.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,296.980011,Caribbean,April,1.0,0.0,6.0,2.0,7.0,5.0
TRANSFER,Standard Class,1,Fishing,Home Office,395.980011,Central America,April,1.0,0.0,4.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,290.980011,Central America,June,1.0,0.0,6.0,2.0,0.0,7.0
TRANSFER,Standard Class,1,Hunting & Shooting,Home Office,29.09000015,South America,January,1.0,0.0,27.0,2.0,2.0,0.0
TRANSFER,Standard Class,1,Fishing,Home Office,379.980011,South America,February,1.0,0.0,4.0,2.0,2.0,8.0
TRANSFER,Standard Class,1,Fishing,Home Office,377.980011,Caribbean,March,1.0,0.0,4.0,2.0,7.0,3.0
TRANSFER,Standard Class,1,Fishing,Home Office,377.980011,South America,February,1.0,0.0,4.0,2.0,2.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,278.980011,Caribbean,April,1.0,0.0,6.0,2.0,7.0,5.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,269.980011,Central America,February,1.0,0.0,6.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Fishing,Home Office,359.980011,Central America,March,1.0,0.0,4.0,2.0,0.0,3.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,263.980011,Central America,March,1.0,0.0,6.0,2.0,0.0,3.0
TRANSFER,Standard Class,1,Fishing,Home Office,351.980011,Central America,May,1.0,0.0,4.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,260.980011,Central America,February,1.0,0.0,6.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,260.980011,South America,April,1.0,0.0,6.0,2.0,2.0,5.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,251.9799957,Caribbean,May,1.0,0.0,6.0,2.0,7.0,4.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,245.9799957,Central America,April,1.0,0.0,6.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Fishing,Home Office,319.980011,Caribbean,January,1.0,0.0,4.0,2.0,7.0,0.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,224.9900055,Central America,May,1.0,0.0,6.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Fishing,Home Office,299.9899902,South America,May,1.0,0.0,4.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,98.98999786,Central America,January,1.0,0.0,7.0,2.0,0.0,0.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,74.98999786,Caribbean,February,1.0,0.0,7.0,2.0,7.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,127.3899994,Central America,February,1.0,0.0,1.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,127.3899994,Central America,June,1.0,0.0,1.0,2.0,0.0,7.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,126.0899963,South America,May,1.0,0.0,1.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,126.0899963,South America,February,1.0,0.0,1.0,2.0,2.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,120.8899994,Central America,January,1.0,0.0,1.0,2.0,0.0,0.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,120.8899994,Central America,February,1.0,0.0,1.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,118.2900009,Central America,January,1.0,0.0,1.0,2.0,0.0,0.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,114.3899994,Caribbean,April,1.0,0.0,1.0,2.0,7.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,113.0899963,Caribbean,April,1.0,0.0,1.0,2.0,7.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,113.0899963,Caribbean,February,1.0,0.0,1.0,2.0,7.0,8.0
TRANSFER,Standard Class,1,Cleats,Home Office,47.99000168,Central America,February,1.0,0.0,0.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Cleats,Home Office,44.99000168,Central America,April,1.0,0.0,0.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,97.48999786,Central America,April,1.0,0.0,1.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,50.0,South America,May,1.0,0.0,2.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,47.5,Central America,May,1.0,0.0,2.0,2.0,0.0,4.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,37.5,South America,May,1.0,0.0,2.0,2.0,2.0,4.0
TRANSFER,Standard Class,1,Golf Balls,Home Office,16.72999954,Central America,April,1.0,0.0,11.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,299.980011,Central America,January,1.0,0.0,6.0,2.0,0.0,0.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,296.980011,Central America,January,1.0,0.0,6.0,2.0,0.0,0.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,293.980011,South America,March,1.0,0.0,6.0,2.0,2.0,3.0
TRANSFER,Standard Class,1,Fishing,Home Office,391.980011,South America,March,1.0,0.0,4.0,2.0,2.0,3.0
TRANSFER,Standard Class,1,Fishing,Home Office,387.980011,South America,March,1.0,0.0,4.0,2.0,2.0,3.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,287.980011,South America,March,1.0,0.0,6.0,2.0,2.0,3.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,284.980011,Central America,January,1.0,0.0,6.0,2.0,0.0,0.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,283.480011,South America,January,1.0,0.0,6.0,2.0,2.0,0.0
TRANSFER,Standard Class,1,Fishing,Home Office,371.980011,Caribbean,May,1.0,0.0,4.0,2.0,7.0,4.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,278.980011,South America,January,1.0,0.0,6.0,2.0,2.0,0.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,272.980011,Central America,February,1.0,0.0,6.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,269.980011,Central America,February,1.0,0.0,6.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,269.980011,Central America,June,1.0,0.0,6.0,2.0,0.0,7.0
TRANSFER,Standard Class,1,Fishing,Home Office,351.980011,Central America,January,1.0,0.0,4.0,2.0,0.0,0.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,263.980011,South America,March,1.0,0.0,6.0,2.0,2.0,3.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,263.980011,South America,January,1.0,0.0,6.0,2.0,2.0,0.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,251.9799957,Central America,April,1.0,0.0,6.0,2.0,0.0,5.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,251.9799957,South America,February,1.0,0.0,6.0,2.0,2.0,8.0
TRANSFER,Standard Class,1,Fishing,Home Office,319.980011,Central America,February,1.0,0.0,4.0,2.0,0.0,8.0
TRANSFER,Standard Class,1,Consumer Electronics,Home Office,207.3600006,Southeast Asia,December,1.0,0.0,30.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Health and Beauty,Home Office,243.2200012,Southeast Asia,January,1.0,0.0,33.0,2.0,6.0,0.0
TRANSFER,Standard Class,1,Baseball & Softball,Home Office,29.04000092,Oceania,January,1.0,0.0,18.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,83.98999786,Eastern Asia,December,1.0,0.0,7.0,2.0,10.0,10.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,81.98999786,Southeast Asia,March,1.0,0.0,7.0,2.0,6.0,3.0
TRANSFER,Standard Class,1,Cleats,Home Office,58.79000092,Oceania,January,1.0,0.0,0.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Cleats,Home Office,58.18999863,Oceania,January,1.0,0.0,0.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Cleats,Home Office,57.59000015,Oceania,April,1.0,0.0,0.0,2.0,3.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,124.7900009,Oceania,January,1.0,0.0,1.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,122.8399963,Oceania,January,1.0,0.0,1.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Women's Clothing,Home Office,196.3999939,Southeast Asia,February,1.0,0.0,17.0,2.0,6.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,118.2900009,West Asia,December,1.0,0.0,1.0,2.0,12.0,10.0
TRANSFER,Standard Class,1,Crafts,Home Office,383.0299988,Eastern Asia,January,1.0,0.0,25.0,2.0,10.0,0.0
TRANSFER,Standard Class,1,Cleats,Home Office,49.18999863,Oceania,January,1.0,0.0,0.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Cleats,Home Office,49.18999863,Southeast Asia,January,1.0,0.0,0.0,2.0,6.0,0.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,103.9899979,Oceania,December,1.0,0.0,1.0,2.0,3.0,10.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,103.9899979,Southeast Asia,January,1.0,0.0,1.0,2.0,6.0,0.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,97.48999786,Eastern Asia,November,1.0,0.0,1.0,2.0,10.0,11.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,97.48999786,Southeast Asia,February,1.0,0.0,1.0,2.0,6.0,8.0
TRANSFER,Standard Class,1,Shop By Sport,Home Office,37.18999863,Oceania,March,1.0,0.0,8.0,2.0,3.0,3.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,45.5,South Asia,December,1.0,0.0,2.0,2.0,9.0,10.0
TRANSFER,Standard Class,1,Shop By Sport,Home Office,36.38999939,Southeast Asia,February,1.0,0.0,8.0,2.0,6.0,8.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,45.0,South Asia,December,1.0,0.0,2.0,2.0,9.0,10.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,44.0,South Asia,November,1.0,0.0,2.0,2.0,9.0,11.0
TRANSFER,Standard Class,1,Garden,Home Office,436.7200012,Oceania,November,1.0,0.0,43.0,2.0,3.0,11.0
TRANSFER,Standard Class,1,Fishing,Home Office,399.980011,Eastern Asia,December,1.0,0.0,4.0,2.0,10.0,10.0
TRANSFER,Standard Class,1,Fishing,Home Office,395.980011,Oceania,January,1.0,0.0,4.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Fishing,Home Office,391.980011,Oceania,January,1.0,0.0,4.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Fishing,Home Office,383.980011,Southeast Asia,January,1.0,0.0,4.0,2.0,6.0,0.0
TRANSFER,Standard Class,1,Fishing,Home Office,377.980011,South Asia,December,1.0,0.0,4.0,2.0,9.0,10.0
TRANSFER,Standard Class,1,Fishing,Home Office,377.980011,Southeast Asia,January,1.0,0.0,4.0,2.0,6.0,0.0
TRANSFER,Standard Class,1,Fishing,Home Office,347.980011,South Asia,December,1.0,0.0,4.0,2.0,9.0,10.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,251.9799957,Eastern Asia,March,1.0,0.0,6.0,2.0,10.0,3.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,251.9799957,South Asia,November,1.0,0.0,6.0,2.0,9.0,11.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,248.9799957,South Asia,November,1.0,0.0,6.0,2.0,9.0,11.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,245.9799957,Southeast Asia,February,1.0,0.0,6.0,2.0,6.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,224.9900055,Oceania,February,1.0,0.0,6.0,2.0,3.0,8.0
TRANSFER,Standard Class,1,Video Games,Home Office,38.15999985,South Asia,January,1.0,0.0,15.0,2.0,9.0,0.0
TRANSFER,Standard Class,1,Music,Home Office,234.5899963,Oceania,December,1.0,0.0,28.0,2.0,3.0,10.0
TRANSFER,Standard Class,1,DVDs,Home Office,123.2900009,Southeast Asia,January,1.0,0.0,23.0,2.0,6.0,0.0
TRANSFER,Standard Class,1,Cameras,Home Office,375.1900024,Southeast Asia,December,1.0,0.0,20.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Health and Beauty,Home Office,284.25,Southeast Asia,November,1.0,0.0,33.0,2.0,6.0,11.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,74.98999786,Eastern Asia,November,1.0,0.0,7.0,2.0,10.0,11.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,129.9900055,South Asia,December,1.0,0.0,1.0,2.0,9.0,10.0
TRANSFER,Standard Class,1,Women's Clothing,Home Office,215.8200073,Southeast Asia,February,1.0,0.0,17.0,2.0,6.0,8.0
TRANSFER,Standard Class,1,Men's Clothing,Home Office,208.7400055,Southeast Asia,November,1.0,0.0,41.0,2.0,6.0,11.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,123.4899979,Southeast Asia,November,1.0,0.0,1.0,2.0,6.0,11.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,120.8899994,Oceania,April,1.0,0.0,1.0,2.0,3.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,118.2900009,Eastern Asia,February,1.0,0.0,1.0,2.0,10.0,8.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,118.2900009,Oceania,March,1.0,0.0,1.0,2.0,3.0,3.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,116.9899979,Oceania,March,1.0,0.0,1.0,2.0,3.0,3.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,116.9899979,West Asia,December,1.0,0.0,1.0,2.0,12.0,10.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,114.3899994,West Asia,September,1.0,0.0,1.0,2.0,12.0,6.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,114.3899994,West Asia,December,1.0,0.0,1.0,2.0,12.0,10.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,109.1900024,West Asia,October,1.0,0.0,1.0,2.0,12.0,9.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,107.8899994,Oceania,March,1.0,0.0,1.0,2.0,3.0,3.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,107.8899994,West Asia,October,1.0,0.0,1.0,2.0,12.0,9.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,106.5899963,South Asia,November,1.0,0.0,1.0,2.0,9.0,11.0
TRANSFER,Standard Class,1,Cleats,Home Office,44.99000168,Southeast Asia,December,1.0,0.0,0.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,45.5,West Asia,October,1.0,0.0,2.0,2.0,12.0,9.0
TRANSFER,Standard Class,1,Shop By Sport,Home Office,33.18999863,Oceania,March,1.0,0.0,8.0,2.0,3.0,3.0
TRANSFER,Standard Class,1,Shop By Sport,Home Office,31.98999977,Eastern Asia,February,1.0,0.0,8.0,2.0,10.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,296.980011,Southeast Asia,February,1.0,0.0,6.0,2.0,6.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,269.980011,South Asia,November,1.0,0.0,6.0,2.0,9.0,11.0
TRANSFER,Standard Class,1,Fishing,Home Office,351.980011,South Asia,December,1.0,0.0,4.0,2.0,9.0,10.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,260.980011,Southeast Asia,January,1.0,0.0,6.0,2.0,6.0,0.0
TRANSFER,Standard Class,1,Fishing,Home Office,347.980011,Southeast Asia,December,1.0,0.0,4.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Fishing,Home Office,331.980011,Eastern Asia,November,1.0,0.0,4.0,2.0,10.0,11.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,248.9799957,Southeast Asia,December,1.0,0.0,6.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,245.9799957,Oceania,April,1.0,0.0,6.0,2.0,3.0,5.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,224.9900055,Oceania,November,1.0,0.0,6.0,2.0,3.0,11.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,224.9900055,South Asia,November,1.0,0.0,6.0,2.0,9.0,11.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,224.9900055,Southeast Asia,February,1.0,0.0,6.0,2.0,6.0,8.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,224.9900055,Southeast Asia,November,1.0,0.0,6.0,2.0,6.0,11.0
TRANSFER,Standard Class,1,Books,Home Office,31.07999992,Southeast Asia,December,1.0,0.0,31.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Books,Home Office,28.89999962,Southeast Asia,December,1.0,0.0,31.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Music,Home Office,258.0400085,Southeast Asia,December,1.0,0.0,28.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Music,Home Office,246.3099976,Southeast Asia,December,1.0,0.0,28.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,CDs,Home Office,10.5,Southeast Asia,December,1.0,0.0,39.0,2.0,6.0,10.0
TRANSFER,Standard Class,1,Music,Home Office,237.1900024,South Asia,January,1.0,0.0,28.0,2.0,9.0,0.0
TRANSFER,Standard Class,1,Video Games,Home Office,34.97999954,Eastern Asia,January,1.0,0.0,15.0,2.0,10.0,0.0
TRANSFER,Standard Class,1,Video Games,Home Office,29.80999947,Oceania,January,1.0,0.0,15.0,2.0,3.0,0.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,82.98999786,US Center,July,1.0,0.0,7.0,2.0,13.0,1.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,81.98999786,US Center,April,1.0,0.0,7.0,2.0,13.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,128.6900024,South of  USA,June,1.0,0.0,1.0,2.0,14.0,7.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,122.8399963,South of  USA,July,1.0,0.0,1.0,2.0,14.0,1.0
TRANSFER,Standard Class,1,Cleats,Home Office,55.79000092,East of USA,July,1.0,0.0,0.0,2.0,11.0,1.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,120.8899994,East of USA,June,1.0,0.0,1.0,2.0,11.0,7.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,103.9899979,West of USA,May,1.0,0.0,1.0,2.0,8.0,4.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,299.980011,US Center,April,1.0,0.0,6.0,2.0,13.0,5.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,284.980011,East of USA,July,1.0,0.0,6.0,2.0,11.0,1.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,254.9799957,South of  USA,June,1.0,0.0,6.0,2.0,14.0,7.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,251.9799957,West of USA,May,1.0,0.0,6.0,2.0,8.0,4.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,245.9799957,West of USA,July,1.0,0.0,6.0,2.0,8.0,1.0
TRANSFER,Standard Class,1,Lacrosse,Home Office,23.23999977,US Center,May,1.0,0.0,35.0,2.0,13.0,4.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,96.98999786,US Center,August,1.0,0.0,7.0,2.0,13.0,2.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,128.6900024,US Center,June,1.0,0.0,1.0,2.0,13.0,7.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,127.3899994,East of USA,August,1.0,0.0,1.0,2.0,11.0,2.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,127.3899994,East of USA,June,1.0,0.0,1.0,2.0,11.0,7.0
TRANSFER,Standard Class,1,Cleats,Home Office,58.18999863,West of USA,May,1.0,0.0,0.0,2.0,8.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,126.0899963,West of USA,July,1.0,0.0,1.0,2.0,8.0,1.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,113.0899963,US Center,August,1.0,0.0,1.0,2.0,13.0,2.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,110.4899979,US Center,May,1.0,0.0,1.0,2.0,13.0,4.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,109.1900024,East of USA,April,1.0,0.0,1.0,2.0,11.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,109.1900024,West of USA,April,1.0,0.0,1.0,2.0,8.0,5.0
TRANSFER,Standard Class,1,Men's Footwear,Home Office,109.1900024,West of USA,June,1.0,0.0,1.0,2.0,8.0,7.0
TRANSFER,Standard Class,1,Women's Apparel,Home Office,49.5,US Center,May,1.0,0.0,2.0,2.0,13.0,4.0
TRANSFER,Standard Class,1,Shop By Sport,Home Office,31.98999977,West of USA,August,1.0,0.0,8.0,2.0,8.0,2.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,299.980011,East of USA,June,1.0,0.0,6.0,2.0,11.0,7.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,283.480011,West of USA,May,1.0,0.0,6.0,2.0,8.0,4.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,263.980011,East of USA,August,1.0,0.0,6.0,2.0,11.0,2.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,263.980011,US Center,August,1.0,0.0,6.0,2.0,13.0,2.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,260.980011,East of USA,August,1.0,0.0,6.0,2.0,11.0,2.0
TRANSFER,Standard Class,1,Camping & Hiking,Home Office,251.9799957,US Center,June,1.0,0.0,6.0,2.0,13.0,7.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,199.9799957,West Africa,September,1.0,0.0,7.0,2.0,16.0,6.0
TRANSFER,Standard Class,1,Cleats,Home Office,115.1800003,West Africa,September,1.0,0.0,0.0,2.0,16.0,6.0
TRANSFER,Standard Class,1,Cleats,Home Office,89.98999786,Central Africa,December,1.0,0.0,0.0,2.0,19.0,10.0
TRANSFER,Standard Class,1,Shop By Sport,Home Office,67.18000031,West Africa,December,1.0,0.0,8.0,2.0,16.0,10.0
TRANSFER,Standard Class,1,Cardio Equipment,Home Office,165.9799957,North Africa,September,1.0,0.0,7.0,2.0,17.0,6.0
TRANSFER,Standard Class,1,Cleats,Home Office,117.5800018,West Africa,December,1.0,0.0,0.0,2.0,16.0,10.0
TRANSFER,Standard Class,1,Cleats,Home Office,117.5800018,West Africa,September,1.0,0.0,0.0,2.0,16.0,6.0
TRANSFER,Standard Class,1,Cleats,Home Office,98.37999725,West Africa,October,1.0,0.0,0.0,2.0,16.0,9.0
